cell,gap,target_information,turns,batch,mean_root_lr
3,1,1.5,427,62,0.21633535822540267
3,1,1.5,427,63,0.21619303780482807
3,1,1.5,427,64,0.18254906292382225
3,1,1.5,427,65,0.2919285832168167
3,1,1.5,427,66,0.17592666697717793
3,1,1.5,427,67,0.22885653979740583
3,1,1.5,427,68,0.22263877568588838
3,1,1.5,427,69,0.17461146971257188
3,1,1.5,427,70,0.24492589715461865
3,1,1.5,427,71,0.22066875920627335
3,1,1.5,427,72,0.1902452681913724
3,1,1.5,427,73,0.299978750099272
3,1,1.5,427,74,0.20578513603553308
3,1,1.5,427,75,0.2287179106052668
3,1,1.5,427,76,0.20955551470392494
3,1,1.5,427,77,0.23500421597762589
3,1,1.5,427,78,0.2559909204555347
3,1,1.5,427,79,0.21569718484458547
3,1,1.5,427,80,0.21080819704920428
3,1,1.5,427,81,0.21922914432770158
3,1,1.5,427,82,0.24450857453483338
3,1,1.5,427,83,0.22299647899217126
3,1,1.5,427,84,0.19170387288803642
3,1,1.5,427,85,0.20242565367611529
3,1,1.5,427,86,0.191564443049144
3,1,1.5,427,87,0.30064766234966483
3,1,1.5,427,88,0.2542531410457394
3,1,1.5,427,89,0.18411386074685684
3,1,1.5,427,90,0.24354900543832406
3,1,1.5,427,91,0.21097087529387876
3,1,1.5,427,92,0.20700868334103278
3,1,1.5,427,93,0.26550193815262835
3,1,1.5,427,94,0.24519635308214488
3,1,1.5,427,95,0.27971891988189906
3,1,1.5,427,96,0.24629107419341717
3,1,1.5,427,97,0.1972313468983629
3,1,1.5,427,98,0.22432631697049502
3,1,1.5,427,99,0.18273680389365599
3,1,1.5,427,100,0.1823839100186874
3,1,1.5,427,101,0.22138400049173756
3,1,1.5,427,102,0.25404905858402416
3,1,1.5,427,103,0.29987081886199674
3,1,1.5,427,104,0.23050864591115117
3,1,1.5,427,105,0.2178261702192271
3,1,1.5,427,106,0.20429458420947857
3,1,1.5,427,107,0.2543713313267254
3,1,1.5,427,108,0.2324211278891993
3,1,1.5,427,109,0.21671961818143565
3,1,1.5,427,110,0.22389573937174562
3,1,1.5,427,111,0.2019690868620842
3,1,1.5,427,112,0.20988544126342715
3,1,1.5,427,113,0.21549714566001987
3,1,1.5,427,114,0.18597694416453703
3,1,1.5,427,115,0.2332486907410278
3,1,1.5,427,116,0.22225875917923657
3,1,1.5,427,117,0.21047413669389622
3,1,1.5,427,118,0.2639172225547229
3,1,1.5,427,119,0.22488651671946785
3,1,1.5,427,120,0.2111453389130218
3,1,1.5,427,121,0.23477612000040837
3,1,1.5,427,122,0.25801421726119406
3,1,1.5,427,123,0.2862267629672492
3,1,1.5,427,124,0.1895868832045361
3,1,1.5,427,125,0.21222627631571303
3,1,1.5,427,126,0.2230046487783427
3,1,1.5,427,127,0.21434449506634048
3,1,1.5,427,128,0.26689392633029424
3,1,1.5,427,129,0.24654147535282928
3,1,1.5,427,130,0.22490383755412102
3,1,1.5,427,131,0.23557813793254645
3,1,1.5,427,132,0.2560256863787315
3,1,1.5,427,133,0.22627761288229156
3,1,1.5,427,134,0.2430118145780885
3,1,1.5,427,135,0.2493106017177468
3,1,1.5,427,136,0.1757738439382505
3,1,1.5,427,137,0.21901308374628925
3,1,1.5,427,138,0.19175297060800933
3,1,1.5,427,139,0.19551866171376317
3,1,1.5,427,140,0.242288283000056
3,1,1.5,427,141,0.2400650080131457
3,1,1.5,427,142,0.22618980467312827
3,1,1.5,427,143,0.18186287657998956
3,1,1.5,427,144,0.2505715344070662
3,1,1.5,427,145,0.20467037485217504
3,1,1.5,427,146,0.2922592317326624
3,1,1.5,427,147,0.24771394379894005
3,1,1.5,427,148,0.2438666762678114
3,1,1.5,427,149,0.21538487257091063
3,1,1.5,427,150,0.24088715847214012
3,1,1.5,427,151,0.21711575911972367
3,1,1.5,427,152,0.21723597977220876
3,1,1.5,427,153,0.2606189427550113
3,1,1.5,427,154,0.20266758441580413
3,1,1.5,427,155,0.24220083531296313
3,1,1.5,427,156,0.19598046255085597
3,1,1.5,427,157,0.19199640240583155
3,1,1.5,427,158,0.2017489729329007
3,1,1.5,427,159,0.18467720125095416
3,1,1.5,427,160,0.19245804585583456
3,1,1.5,427,161,0.20912082147944408
3,1,1.5,427,162,0.22657700516337
3,1,1.5,427,163,0.2688838589806408
3,1,1.5,427,164,0.17702979540239322
3,1,1.5,427,165,0.22127205038488734
3,1,1.5,427,166,0.24560788406332018
3,1,1.5,427,167,0.2231683697945403
3,1,1.5,427,168,0.19708110515904212
3,1,1.5,427,169,0.22860172640599358
3,1,1.5,427,170,0.19698220812752104
3,1,1.5,427,171,0.2764568146844202
3,1,1.5,427,172,0.23577865254966726
3,1,1.5,427,173,0.20324158331689782
3,1,1.5,427,174,0.24880844076124053
3,1,1.5,427,175,0.18031559134197148
3,1,1.5,427,176,0.239649670213054
3,1,1.5,427,177,0.20865559029462305
3,1,1.5,427,178,0.21057698451925053
3,1,1.5,427,179,0.2161522333767003
3,1,1.5,427,180,0.23172071472768482
3,1,1.5,427,181,0.25977226227486877
3,1,1.5,427,182,0.24690699239737324
3,1,1.5,427,183,0.22118244367278136
3,1,1.5,427,184,0.21311219341417315
3,1,1.5,427,185,0.21724331003212116
3,1,1.5,427,186,0.22852669164592448
3,1,1.5,427,187,0.21648830885104411
3,1,1.5,427,188,0.21814307078504447
3,1,1.5,427,189,0.22637799218183408
3,1,1.5,427,190,0.20876457499780954
3,1,1.5,427,191,0.26179190765018234
3,1,1.5,427,192,0.212415565022701
3,1,1.5,427,193,0.21279326692935577
3,1,1.5,427,194,0.20280530047471473
3,1,1.5,427,195,0.20204076070504787
3,1,1.5,427,196,0.31752563240548004
3,1,1.5,427,197,0.2476904491075309
3,1,1.5,427,198,0.20209298007202564
3,1,1.5,427,199,0.21115707659946645
4,1,2.0,570,0,0.1563560122812242
4,1,2.0,570,1,0.14611733404706123
4,1,2.0,570,2,0.10037256657750913
4,1,2.0,570,3,0.12665332579103633
4,1,2.0,570,4,0.13253873780834216
4,1,2.0,570,5,0.13130070941009137
4,1,2.0,570,6,0.1669902287900619
4,1,2.0,570,7,0.14336112862011702
4,1,2.0,570,8,0.11784620342447662
4,1,2.0,570,9,0.13554841018470762
4,1,2.0,570,10,0.10633877775831786
4,1,2.0,570,11,0.10486498901285593
4,1,2.0,570,12,0.12666934252790912
4,1,2.0,570,13,0.10895546506836441
4,1,2.0,570,14,0.14200382255443594
4,1,2.0,570,15,0.10325600760512581
4,1,2.0,570,16,0.1267916850968799
4,1,2.0,570,17,0.44028984004675314
4,1,2.0,570,18,0.11990809079794554
4,1,2.0,570,19,0.11140773590680988
4,1,2.0,570,20,0.12263050044258887
4,1,2.0,570,21,0.1217113311770099
4,1,2.0,570,22,0.14758115403541147
4,1,2.0,570,23,0.15485669594249543
4,1,2.0,570,24,0.14094307067881
4,1,2.0,570,25,0.11968722552460287
4,1,2.0,570,26,0.10806549582426067
4,1,2.0,570,27,0.10734771583566546
4,1,2.0,570,28,0.17968187764488322
4,1,2.0,570,29,0.10390311404680241
4,1,2.0,570,30,0.13605877843892175
4,1,2.0,570,31,0.14635579430418347
4,1,2.0,570,32,0.14898025515233962
4,1,2.0,570,33,0.1412321659135717
4,1,2.0,570,34,0.12042530100972013
4,1,2.0,570,35,0.14321807410914594
4,1,2.0,570,36,0.1219196489245349
4,1,2.0,570,37,0.11213022212771705
4,1,2.0,570,38,0.14997294060661454
4,1,2.0,570,39,0.11655571719362409
4,1,2.0,570,40,0.11971576309712945
4,1,2.0,570,41,0.2918720733775182
4,1,2.0,570,42,0.10523132500135321
4,1,2.0,570,43,0.12483152726216697
4,1,2.0,570,44,0.11457001636489456
4,1,2.0,570,45,0.1321719898863077
4,1,2.0,570,46,0.11946124857068778
4,1,2.0,570,47,0.14819835051474825
4,1,2.0,570,48,0.10345384548668704
4,1,2.0,570,49,0.14200407185835076
4,1,2.0,570,50,0.164360032390807
4,1,2.0,570,51,0.14837402790721704
4,1,2.0,570,52,0.17382507261547417
4,1,2.0,570,53,0.1338201821154634
4,1,2.0,570,54,0.13631393133885444
4,1,2.0,570,55,0.14298322303683808
4,1,2.0,570,56,0.11314073987748267
4,1,2.0,570,57,0.1090769978240823
4,1,2.0,570,58,0.10995237218358625
4,1,2.0,570,59,0.10680826853759838
4,1,2.0,570,60,0.12376224076621113
4,1,2.0,570,61,0.12383724778951534
4,1,2.0,570,62,0.1897385385874419
4,1,2.0,570,63,0.11766649924967176
4,1,2.0,570,64,0.10527770561903237
4,1,2.0,570,65,0.13050507070065495
4,1,2.0,570,66,0.12474391354598975
4,1,2.0,570,67,0.1309805893003469
4,1,2.0,570,68,0.14131994967782585
4,1,2.0,570,69,0.11596262299068175
4,1,2.0,570,70,0.14060521537974327
4,1,2.0,570,71,0.12719823957284948
4,1,2.0,570,72,0.14053631221779228
4,1,2.0,570,73,0.1488932040332275
4,1,2.0,570,74,0.160224284391906
4,1,2.0,570,75,0.12802610719876012
4,1,2.0,570,76,0.11530936302902782
4,1,2.0,570,77,0.13178770280561672
4,1,2.0,570,78,0.13122283999643997
4,1,2.0,570,79,0.17689191527068282
4,1,2.0,570,80,0.108489653770498
4,1,2.0,570,81,0.11690561409174162
4,1,2.0,570,82,0.13975303287830368
4,1,2.0,570,83,0.12742531348718517
4,1,2.0,570,84,0.10298057089632331
4,1,2.0,570,85,0.11551786360381205
4,1,2.0,570,86,0.13640126664058083
4,1,2.0,570,87,0.12816376921529912
4,1,2.0,570,88,0.11856824697736498
4,1,2.0,570,89,0.1484356903926153
4,1,2.0,570,90,0.10592007475000714
4,1,2.0,570,91,0.1801033427564784
4,1,2.0,570,92,0.1445825679558924
4,1,2.0,570,93,0.13725325687537965
4,1,2.0,570,94,0.15924698705758156
4,1,2.0,570,95,0.16920923881599323
4,1,2.0,570,96,0.11922784951466708
4,1,2.0,570,97,0.1504166121507023
4,1,2.0,570,98,0.1318723333641172
4,1,2.0,570,99,0.12178245836521712
4,1,2.0,570,100,0.1302972618352058
4,1,2.0,570,101,0.12119099841844877
4,1,2.0,570,102,0.12247755016292916
4,1,2.0,570,103,0.1220819936078707
4,1,2.0,570,104,0.12662490189167164
4,1,2.0,570,105,0.1409002213574502
4,1,2.0,570,106,0.10761251593616991
4,1,2.0,570,107,0.14177956253938248
4,1,2.0,570,108,0.11256196359249196
4,1,2.0,570,109,0.13418849414094533
4,1,2.0,570,110,0.18071127854594324
4,1,2.0,570,111,0.1381442692674038
4,1,2.0,570,112,0.20494261278217518
4,1,2.0,570,113,0.1153154825158351
4,1,2.0,570,114,0.12831732067412338
4,1,2.0,570,115,0.13112304043167444
4,1,2.0,570,116,0.13073449016751496
4,1,2.0,570,117,0.1174827733181199
4,1,2.0,570,118,0.1287282879171189
4,1,2.0,570,119,0.14111456708703488
4,1,2.0,570,120,0.16223973706896128
4,1,2.0,570,121,0.12978764922393562
4,1,2.0,570,122,0.1062756236921785
4,1,2.0,570,123,0.12588041167221192
4,1,2.0,570,124,0.13765978386305863
4,1,2.0,570,125,0.153858879481834
4,1,2.0,570,126,0.12780182364317555
4,1,2.0,570,127,0.10628577908016831
4,1,2.0,570,128,0.11855188390391244
4,1,2.0,570,129,0.10750417749979385
4,1,2.0,570,130,0.16166075203119745
4,1,2.0,570,131,0.145201953869359
4,1,2.0,570,132,0.12455030310805199
4,1,2.0,570,133,0.14283285912260724
4,1,2.0,570,134,0.18386573560290423
4,1,2.0,570,135,0.1827766886947122
4,1,2.0,570,136,0.16025632317920444
4,1,2.0,570,137,0.12953084269321596
4,1,2.0,570,138,0.11754132598570746
4,1,2.0,570,139,0.19796808683231182
4,1,2.0,570,140,0.12030444508566605
4,1,2.0,570,141,0.19403889312538888
4,1,2.0,570,142,0.1352874521655884
4,1,2.0,570,143,0.12727774117106155
4,1,2.0,570,144,0.10683010011880653
4,1,2.0,570,145,0.13088555555883624
4,1,2.0,570,146,0.0975153800731404
4,1,2.0,570,147,0.1757967347583891
4,1,2.0,570,148,0.10995593714298664
4,1,2.0,570,149,0.11402900064598159
4,1,2.0,570,150,0.10572418628933901
4,1,2.0,570,151,0.13764878970415878
4,1,2.0,570,152,0.13542927138524663
4,1,2.0,570,153,0.1489703986551018
4,1,2.0,570,154,0.11361740381209068
4,1,2.0,570,155,0.13951910676427406
4,1,2.0,570,156,0.14498044861680187
4,1,2.0,570,157,0.14082338211459244
4,1,2.0,570,158,0.14127150315783657
4,1,2.0,570,159,0.1244070691686802
4,1,2.0,570,160,0.09985381823852839
4,1,2.0,570,161,0.12994416793237837
4,1,2.0,570,162,0.11917275566866423
4,1,2.0,570,163,0.10825445647591575
4,1,2.0,570,164,0.08851391241977871
4,1,2.0,570,165,0.13942391436180956
4,1,2.0,570,166,0.12991810371559767
4,1,2.0,570,167,0.12296644179277533
4,1,2.0,570,168,0.1340710918736361
4,1,2.0,570,169,0.13715004625982352
4,1,2.0,570,170,0.16899199177315335
4,1,2.0,570,171,0.1241458203227682
4,1,2.0,570,172,0.19170854570813595
4,1,2.0,570,173,0.16445004804303467
4,1,2.0,570,174,0.1319241452254476
4,1,2.0,570,175,0.17646111584516005
4,1,2.0,570,176,0.09136975072153385
4,1,2.0,570,177,0.16106630077955686
4,1,2.0,570,178,0.13850054983114604
4,1,2.0,570,179,0.10707493608515851
4,1,2.0,570,180,0.12310330294316348
4,1,2.0,570,181,0.12340777447442948
4,1,2.0,570,182,0.13153050850608028
4,1,2.0,570,183,0.12090908964847405
4,1,2.0,570,184,0.12593528853508443
4,1,2.0,570,185,0.127502031793321
4,1,2.0,570,186,0.11912374454843377
4,1,2.0,570,187,0.12577742862300256
4,1,2.0,570,188,0.1952716470474087
4,1,2.0,570,189,0.14657199001584484
4,1,2.0,570,190,0.13694537751000657
4,1,2.0,570,191,0.1372066053102464
4,1,2.0,570,192,0.09986397619367406
4,1,2.0,570,193,0.11246981956168024
4,1,2.0,570,194,0.1356787113210418
4,1,2.0,570,195,0.12439341665749502
4,1,2.0,570,196,0.1268573143294593
4,1,2.0,570,197,0.10571951848454637
4,1,2.0,570,198,0.1228864991850729
4,1,2.0,570,199,0.11660360272328125
5,2,0.25,18,0,0.7791497762776918
5,2,0.25,18,1,0.7468437499541203
5,2,0.25,18,2,0.7628026641293056
5,2,0.25,18,3,0.7756261827381836
5,2,0.25,18,4,0.764682145532562
5,2,0.25,18,5,0.7802588343227721
5,2,0.25,18,6,0.8035067061855011
5,2,0.25,18,7,0.7391251851227162
5,2,0.25,18,8,0.7627216223409211
5,2,0.25,18,9,0.7954398860006703
5,2,0.25,18,10,0.8150395903178441
5,2,0.25,18,11,0.7795266932154298
5,2,0.25,18,12,0.7553768546901886
5,2,0.25,18,13,0.7444191802216685
5,2,0.25,18,14,0.7765890839470816
5,2,0.25,18,15,0.789729895200812
5,2,0.25,18,16,0.774910143763095
5,2,0.25,18,17,0.7947031041980606
5,2,0.25,18,18,0.7984141965323368
5,2,0.25,18,19,0.7619684028484717
5,2,0.25,18,20,0.795391975164087
5,2,0.25,18,21,0.7792751749447933
5,2,0.25,18,22,0.7721099680436603
5,2,0.25,18,23,0.7631233564454282
5,2,0.25,18,24,0.7947532466245528
5,2,0.25,18,25,0.7491944172237401
5,2,0.25,18,26,0.787417627188364
5,2,0.25,18,27,0.7879907042109898
5,2,0.25,18,28,0.7439118374901539
5,2,0.25,18,29,0.8094534222131262
5,2,0.25,18,30,0.7430907501316428
5,2,0.25,18,31,0.7910197960250209
5,2,0.25,18,32,0.7980716137618596
5,2,0.25,18,33,0.7953268729641554
5,2,0.25,18,34,0.7920578211281954
5,2,0.25,18,35,0.8209048183529752
5,2,0.25,18,36,0.7566564270378523
5,2,0.25,18,37,0.7607393564662958
5,2,0.25,18,38,0.7498753185959566
5,2,0.25,18,39,0.7834973360133577
5,2,0.25,18,40,0.7474825952457133
5,2,0.25,18,41,0.7878016134799075
5,2,0.25,18,42,0.8100929356648888
5,2,0.25,18,43,0.8223864352779672
5,2,0.25,18,44,0.7820397160587673
5,2,0.25,18,45,0.8285934106052583
5,2,0.25,18,46,0.7795484921945277
5,2,0.25,18,47,0.8248220713947607
5,2,0.25,18,48,0.8116745731208318
5,2,0.25,18,49,0.7778011643517033
5,2,0.25,18,50,0.8078592106547604
5,2,0.25,18,51,0.7935717098581794
5,2,0.25,18,52,0.7600418688972368
5,2,0.25,18,53,0.7625320462623036
5,2,0.25,18,54,0.7597277190079165
5,2,0.25,18,55,0.7811480634828383
5,2,0.25,18,56,0.7539261403909165
5,2,0.25,18,57,0.8118736667410421
5,2,0.25,18,58,0.7874462020157316
5,2,0.25,18,59,0.8081695439805836
5,2,0.25,18,60,0.7835163826038566
5,2,0.25,18,61,0.759030601184377
5,2,0.25,18,62,0.736489222373324
5,2,0.25,18,63,0.7667357184743065
5,2,0.25,18,64,0.7607562686597448
5,2,0.25,18,65,0.7825773084840194
5,2,0.25,18,66,0.7734679256448656
5,2,0.25,18,67,0.7742115461961436
5,2,0.25,18,68,0.7478182471322259
5,2,0.25,18,69,0.7892023016330425
5,2,0.25,18,70,0.7686367559483273
5,2,0.25,18,71,0.7540383374610264
5,2,0.25,18,72,0.7556514161588267
5,2,0.25,18,73,0.7460538869310633
5,2,0.25,18,74,0.7862870149595721
5,2,0.25,18,75,0.7736189028397037
5,2,0.25,18,76,0.8057858677158782
5,2,0.25,18,77,0.7844404804720381
5,2,0.25,18,78,0.8243438742735115
5,2,0.25,18,79,0.7627495999563478
5,2,0.25,18,80,0.7864084906728642
5,2,0.25,18,81,0.767487187037606
5,2,0.25,18,82,0.7872496233436244
5,2,0.25,18,83,0.760836097963287
5,2,0.25,18,84,0.7687291732763979
5,2,0.25,18,85,0.7757700112326228
5,2,0.25,18,86,0.7943493848985598
5,2,0.25,18,87,0.7890694710327095
5,2,0.25,18,88,0.7584134692584942
5,2,0.25,18,89,0.7683730942726547
5,2,0.25,18,90,0.80007383041678
5,2,0.25,18,91,0.8081691240100349
5,2,0.25,18,92,0.7846917548292452
5,2,0.25,18,93,0.7905268061564281
5,2,0.25,18,94,0.759245880924908
5,2,0.25,18,95,0.8160999074637464
5,2,0.25,18,96,0.772477859429136
5,2,0.25,18,97,0.7862204079221927
5,2,0.25,18,98,0.7568742708938994
5,2,0.25,18,99,0.7569442016837591
5,2,0.25,18,100,0.759200088046816
5,2,0.25,18,101,0.7045533317893987
5,2,0.25,18,102,0.7856119717956395
5,2,0.25,18,103,0.7733715573046808
5,2,0.25,18,104,0.8003615493882942
5,2,0.25,18,105,0.7578686207191695
5,2,0.25,18,106,0.8016384375275645
5,2,0.25,18,107,0.7928164886505117
5,2,0.25,18,108,0.7667190124326457
5,2,0.25,18,109,0.7909646137023363
5,2,0.25,18,110,0.7826056652874529
5,2,0.25,18,111,0.7876503783464461
5,2,0.25,18,112,0.8130796944352934
5,2,0.25,18,113,0.7707890453867267
5,2,0.25,18,114,0.7816423249350898
5,2,0.25,18,115,0.7911403635752381
5,2,0.25,18,116,0.7919900819871377
5,2,0.25,18,117,0.7702136653367675
5,2,0.25,18,118,0.7666734261032612
5,2,0.25,18,119,0.7490114484713564
5,2,0.25,18,120,0.7567551258247447
5,2,0.25,18,121,0.7567556361742668
5,2,0.25,18,122,0.7637756282867608
5,2,0.25,18,123,0.7853622622335464
5,2,0.25,18,124,0.7990802202560158
5,2,0.25,18,125,0.7907510462629616
5,2,0.25,18,126,0.7617546312460088
5,2,0.25,18,127,0.8153737770471045
5,2,0.25,18,128,0.7726126724142875
5,2,0.25,18,129,0.77446785893824
5,2,0.25,18,130,0.7782111470310007
5,2,0.25,18,131,0.752721594837305
5,2,0.25,18,132,0.813083160800309
5,2,0.25,18,133,0.7801429222137908
5,2,0.25,18,134,0.7556456146044828
5,2,0.25,18,135,0.7649612495973931
5,2,0.25,18,136,0.7618617824298426
5,2,0.25,18,137,0.7817259942257784
5,2,0.25,18,138,0.7760954251001603
5,2,0.25,18,139,0.7811743782964563
5,2,0.25,18,140,0.7735013939974078
5,2,0.25,18,141,0.7930609180321767
5,2,0.25,18,142,0.7924300317890386
5,2,0.25,18,143,0.774688263842404
5,2,0.25,18,144,0.8041463431268924
5,2,0.25,18,145,0.8034912133407702
5,2,0.25,18,146,0.7683213504213561
5,2,0.25,18,147,0.782637609423439
5,2,0.25,18,148,0.7864037043748622
5,2,0.25,18,149,0.7820846728252934
5,2,0.25,18,150,0.7583989272463029
5,2,0.25,18,151,0.7872291517729512
5,2,0.25,18,152,0.7861961595896907
5,2,0.25,18,153,0.7687739649223015
5,2,0.25,18,154,0.7705715527866176
5,2,0.25,18,155,0.796534018675284
5,2,0.25,18,156,0.7810795022660145
5,2,0.25,18,157,0.7775615710938982
5,2,0.25,18,158,0.7845267826889333
5,2,0.25,18,159,0.7456930205363573
5,2,0.25,18,160,0.7775112263829651
5,2,0.25,18,161,0.7968597153371241
5,2,0.25,18,162,0.789838649833902
5,2,0.25,18,163,0.7702839627442346
5,2,0.25,18,164,0.7820483165500122
5,2,0.25,18,165,0.7884985390890777
5,2,0.25,18,166,0.8015413464240835
5,2,0.25,18,167,0.7799727019071415
5,2,0.25,18,168,0.7707849905310736
5,2,0.25,18,169,0.7891160922261143
5,2,0.25,18,170,0.7489185801530245
5,2,0.25,18,171,0.7551229532431218
5,2,0.25,18,172,0.7462877465149104
5,2,0.25,18,173,0.7824632860363993
5,2,0.25,18,174,0.7470220977273289
5,2,0.25,18,175,0.7727376574199132
5,2,0.25,18,176,0.7702684532126655
5,2,0.25,18,177,0.7706100623069184
5,2,0.25,18,178,0.7787967932907425
5,2,0.25,18,179,0.8119545202221085
5,2,0.25,18,180,0.8090869270866281
5,2,0.25,18,181,0.7877505670482472
5,2,0.25,18,182,0.786143393005058
5,2,0.25,18,183,0.791437548808481
5,2,0.25,18,184,0.7881411677693891
5,2,0.25,18,185,0.7551085215238791
5,2,0.25,18,186,0.7574671394164277
5,2,0.25,18,187,0.7748354857152924
5,2,0.25,18,188,0.7706344012471666
5,2,0.25,18,189,0.7890250104451502
5,2,0.25,18,190,0.742642413446527
5,2,0.25,18,191,0.813649957823599
5,2,0.25,18,192,0.76741209410019
5,2,0.25,18,193,0.7899567677181774
5,2,0.25,18,194,0.7796863557103367
5,2,0.25,18,195,0.7706460562705538
5,2,0.25,18,196,0.7973079353769226
5,2,0.25,18,197,0.7838430435918687
5,2,0.25,18,198,0.7640822641707593
5,2,0.25,18,199,0.7783735364604641
6,2,0.5,36,0,0.6392400304512972
6,2,0.5,36,1,0.6176216806664265
6,2,0.5,36,2,0.5962850813625666
6,2,0.5,36,3,0.6423199030677864
6,2,0.5,36,4,0.6037844745786182
6,2,0.5,36,5,0.570796793923269
6,2,0.5,36,6,0.5879506670620142
6,2,0.5,36,7,0.6019205642332351
6,2,0.5,36,8,0.5639216084615896
6,2,0.5,36,9,0.6260747402466063
6,2,0.5,36,10,0.5768497775135113
6,2,0.5,36,11,0.5824787545968615
6,2,0.5,36,12,0.59822381083027
6,2,0.5,36,13,0.5499750362824343
6,2,0.5,36,14,0.6276062855762621
6,2,0.5,36,15,0.6251742440779858
6,2,0.5,36,16,0.6223508870228984
6,2,0.5,36,17,0.666038599134856
6,2,0.5,36,18,0.5875000424860342
6,2,0.5,36,19,0.6272057636583542
6,2,0.5,36,20,0.614626666713991
6,2,0.5,36,21,0.5486189460466926
6,2,0.5,36,22,0.6316976816715517
6,2,0.5,36,23,0.5608910390873226
6,2,0.5,36,24,0.5646295974616748
6,2,0.5,36,25,0.5948029443824707
6,2,0.5,36,26,0.6061367334911794
6,2,0.5,36,27,0.5878972900137494
6,2,0.5,36,28,0.6091256350927327
6,2,0.5,36,29,0.6468163305953096
6,2,0.5,36,30,0.6432694620893011
6,2,0.5,36,31,0.6064349226294332
6,2,0.5,36,32,0.6219634971023115
6,2,0.5,36,33,0.6007234120991872
6,2,0.5,36,34,0.6579775380340708
6,2,0.5,36,35,0.5800975702787985
6,2,0.5,36,36,0.6222798550058828
6,2,0.5,36,37,0.6099522479946986
6,2,0.5,36,38,0.5918522278183216
6,2,0.5,36,39,0.6035609666211095
6,2,0.5,36,40,0.5676002279632357
6,2,0.5,36,41,0.6093942617209134
6,2,0.5,36,42,0.6019190638118571
6,2,0.5,36,43,0.5940413833389275
6,2,0.5,36,44,0.6207948028645413
6,2,0.5,36,45,0.5924560172051911
6,2,0.5,36,46,0.5926868892715156
6,2,0.5,36,47,0.6222272986701021
6,2,0.5,36,48,0.6302195524371893
6,2,0.5,36,49,0.624639187314105
6,2,0.5,36,50,0.6079766826168902
6,2,0.5,36,51,0.5710826269074268
6,2,0.5,36,52,0.5605612249136397
6,2,0.5,36,53,0.6029609465232256
6,2,0.5,36,54,0.5931824452204596
6,2,0.5,36,55,0.6189582421826196
6,2,0.5,36,56,0.6176369201946941
6,2,0.5,36,57,0.653746660832333
6,2,0.5,36,58,0.5956920118576099
6,2,0.5,36,59,0.6063022534139189
6,2,0.5,36,60,0.5696332525693812
6,2,0.5,36,61,0.5642484827064339
6,2,0.5,36,62,0.5747125793966099
6,2,0.5,36,63,0.5997481088852792
6,2,0.5,36,64,0.6141551900921925
6,2,0.5,36,65,0.6037892780196368
6,2,0.5,36,66,0.6473792141443891
6,2,0.5,36,67,0.6175687763614276
6,2,0.5,36,68,0.5562741794868047
6,2,0.5,36,69,0.59209146572403
6,2,0.5,36,70,0.6215642017260246
6,2,0.5,36,71,0.600031904426452
6,2,0.5,36,72,0.5875532310332839
6,2,0.5,36,73,0.6365128191943416
6,2,0.5,36,74,0.633457752788108
6,2,0.5,36,75,0.6016796929773711
6,2,0.5,36,76,0.5683031970354517
6,2,0.5,36,77,0.5866308634500981
6,2,0.5,36,78,0.6084964207905539
6,2,0.5,36,79,0.637494554406582
6,2,0.5,36,80,0.6277585612587155
6,2,0.5,36,81,0.6038306871911632
6,2,0.5,36,82,0.6263822422047499
6,2,0.5,36,83,0.6032556082952527
6,2,0.5,36,84,0.5842060868779219
6,2,0.5,36,85,0.5953271699106274
6,2,0.5,36,86,0.5975932554709396
6,2,0.5,36,87,0.5551342724818422
6,2,0.5,36,88,0.5591509967886127
6,2,0.5,36,89,0.6260336725508786
6,2,0.5,36,90,0.5915066125319206
6,2,0.5,36,91,0.5641627132139969
6,2,0.5,36,92,0.6478195303969624
6,2,0.5,36,93,0.6215008946979588
6,2,0.5,36,94,0.6366170765931408
6,2,0.5,36,95,0.6080658607565076
6,2,0.5,36,96,0.5755193514198877
6,2,0.5,36,97,0.5977547895932023
6,2,0.5,36,98,0.6309887447255424
6,2,0.5,36,99,0.623559225128093
6,2,0.5,36,100,0.5873596222429017
6,2,0.5,36,101,0.6062772254978827
6,2,0.5,36,102,0.5754953700611984
6,2,0.5,36,103,0.5830729320675715
6,2,0.5,36,104,0.6744435862882492
6,2,0.5,36,105,0.5876006150253151
6,2,0.5,36,106,0.6202047816871786
6,2,0.5,36,107,0.6692365643062169
6,2,0.5,36,108,0.6212022542386127
6,2,0.5,36,109,0.6279403139138626
6,2,0.5,36,110,0.5915068492824159
6,2,0.5,36,111,0.6206154277212361
6,2,0.5,36,112,0.6180648227072145
6,2,0.5,36,113,0.6009346384967567
6,2,0.5,36,114,0.5811965301192893
6,2,0.5,36,115,0.6004462023559359
6,2,0.5,36,116,0.5989055043312957
6,2,0.5,36,117,0.5802334661732429
6,2,0.5,36,118,0.5558856727041648
6,2,0.5,36,119,0.597081768044283
6,2,0.5,36,120,0.6023458590509879
6,2,0.5,36,121,0.5539401072081517
6,2,0.5,36,122,0.6248902061702517
6,2,0.5,36,123,0.5979701675979536
6,2,0.5,36,124,0.5397225551880109
6,2,0.5,36,125,0.6058625444285847
6,2,0.5,36,126,0.5904475618442342
6,2,0.5,36,127,0.6607454809751868
6,2,0.5,36,128,0.5931054612463413
