experiment,model,family,algorithm,episode_k,n_seeds,cumulative_regret_mean,cumulative_regret_std,cumulative_regret_sem,instant_regret_mean,source
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,11,5,3.566,5.264720315,2.354454502,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,12,5,3.832,5.742274811,2.568023364,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,13,5,4.098,6.221134945,2.782176127,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,14,5,4.364,6.701020818,2.996787613,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,15,5,4.63,7.181726812,3.211765869,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,16,5,4.896,7.66309859,3.427041873,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,17,5,5.162,8.145018109,3.642562834,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,18,5,5.428,8.627393581,3.858287703,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,19,5,5.694,9.110152578,4.07418409,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_greedy,20,5,5.96,9.593237201,4.290226101,0.266,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,1,5,0.42,0.4558508528,0.2038626989,0.42,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,2,5,0.886,0.835840894,0.3737994114,0.466,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,3,5,1.494,1.020284274,0.4562849987,0.608,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,4,5,2.066,1.022120345,0.4571061146,0.572,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,5,5,2.53,1.37715286,0.6158814821,0.464,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,6,5,3.148,1.38132907,0.61774914,0.618,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,7,5,3.722,1.58970752,0.7109388159,0.574,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,8,5,4.26,1.767385074,0.7903986336,0.538,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,9,5,4.606,2.054027751,0.9185891356,0.346,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,10,5,5.242,2.241053324,1.002229515,0.636,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,11,5,5.786,2.536065851,1.134163128,0.544,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,12,5,6.28,2.611781002,1.168023972,0.494,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,13,5,6.69,2.920727649,1.306189113,0.41,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,14,5,7.452,2.98378451,1.334388999,0.762,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,15,5,7.728,3.28763897,1.470276845,0.276,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,16,5,8.296,3.434796937,1.536087888,0.568,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,17,5,8.854,3.569107732,1.596153501,0.558,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,18,5,9.358,3.851138793,1.722281626,0.504,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,19,5,9.852,3.984591573,1.781963524,0.494,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Prompted LLM,llm_belief,20,5,10.356,4.27021428,1.909697882,0.504,results/cloudgpt/E2_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,1,5,0.446,0.5903219461,0.264,0.446,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,2,5,0.872,0.9457906745,0.4229704481,0.426,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,3,5,1.298,1.337953661,0.5983510675,0.426,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,4,5,1.724,1.742205499,0.7791379852,0.426,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,5,5,2.15,2.151743479,0.9622889379,0.426,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,6,5,2.576,2.564035881,1.146671705,0.426,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,7,5,3.002,2.977938885,1.331774756,0.426,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,8,5,3.328,3.397575606,1.519442003,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,9,5,3.654,3.825111763,1.710641985,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,10,5,3.98,4.25816862,1.904310899,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,11,5,4.306,4.695218845,2.099765701,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,12,5,4.632,5.135242935,2.296550457,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,13,5,4.958,5.577537091,2.494350416,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,14,5,5.284,6.021601116,2.692941886,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,15,5,5.61,6.467070434,2.892161821,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,16,5,5.936,6.913673409,3.091888743,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,17,5,6.262,7.361203706,3.292030377,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,18,5,6.588,7.809501905,3.492515426,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,19,5,6.914,8.258442953,3.693287966,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom0,20,5,7.24,8.707927423,3.894303532,0.326,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,1,5,0.558,0.149231364,0.06673829485,0.558,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,2,5,1.396,0.4343155535,0.1942318203,0.838,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,3,5,2.21,0.9617951965,0.430127888,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,4,5,3.024,1.493027126,0.6677020294,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,5,5,3.752,2.015482572,0.9013512079,0.728,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,6,5,4.566,2.54618931,1.138690476,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,7,5,5.38,3.077604588,1.376346613,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,8,5,6.114,3.606477506,1.612865772,0.734,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,9,5,6.894,4.137406192,1.850304299,0.78,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,10,5,7.708,4.668460132,2.087798841,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,11,5,8.484,5.198382441,2.324787302,0.776,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,12,5,9.298,5.729460708,2.562292723,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,13,5,9.792,5.832899793,2.608552089,0.494,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,14,5,10.476,6.149238164,2.750022909,0.684,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,15,5,11.548,6.201513525,2.773401161,1.072,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,16,5,12.362,6.733139684,3.011151607,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,17,5,13.176,7.264931521,3.248976146,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,18,5,13.99,7.796855135,3.486859619,0.814,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,19,5,14.962,8.345278306,3.732121917,0.972,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom1,20,5,15.71,8.868345392,3.966044629,0.748,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,5,0.504,0.4842829751,0.2165779305,0.504,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,5,0.718,0.463270979,0.2071810802,0.214,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,5,1.262,0.7450637557,0.333202641,0.544,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,5,1.862,1.312333799,0.5868935167,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,5,5,2.462,1.92876126,0.8625682582,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,6,5,2.81,2.106133899,0.9418917135,0.348,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,7,5,3.626,2.555812982,1.142994313,0.816,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,8,5,4.338,3.101083682,1.386846783,0.712,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,9,5,4.938,3.719169262,1.663263058,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,10,5,5.538,4.344941887,1.943117083,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,11,5,6.138,4.975501985,2.225112132,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,12,5,6.954,5.447281891,2.43609852,0.816,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,13,5,7.554,6.074403674,2.716555908,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,14,5,8.154,6.704825128,2.998488953,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,15,5,8.754,7.337695824,3.281517332,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,16,5,9.354,7.972432502,3.565380204,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,17,5,9.954,8.608622422,3.849892986,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,18,5,10.666,9.152523149,4.093132786,0.712,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,19,5,11.266,9.788594383,4.377592489,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,20,5,11.866,10.42570285,4.662516059,0.6,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,5,0.372,0.132740348,0.05936328832,0.372,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,2,5,0.984,0.3353803811,0.1499866661,0.612,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,3,5,1.706,0.4678995619,0.2092510454,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,4,5,2.428,0.6041688506,0.270192524,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,5,5,3.12,0.7771743691,0.3475629439,0.692,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,6,5,3.884,0.95408595,0.4266802081,0.764,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,7,5,4.606,1.091182844,0.4879918032,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,8,5,5.328,1.229113502,0.5496762684,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,9,5,6.05,1.36762568,0.6116207976,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,10,5,6.772,1.506558993,0.6737536642,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,11,5,7.494,1.645806793,0.7360271734,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,12,5,8.216,1.785295494,0.7984084168,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,13,5,8.938,1.924972727,0.8608739745,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,14,5,9.66,2.064800232,0.923406736,0.722,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,15,5,10.272,2.317373513,1.036360941,0.612,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,16,5,11.002,2.446869428,1.094273275,0.73,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,17,5,11.732,2.577037058,1.152486009,0.73,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,18,5,12.462,2.707779533,1.210955821,0.73,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,19,5,13.192,2.839017436,1.269647195,0.73,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
