model,model_snapshot,algorithm,family,seed_index,rng_seed,true_types,initial_state_id,final_cumulative_regret,matched_seed,source_file
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,llm_psrl_verbal,native,9,9,1|3|3,fixed_hp_spgg_initial_state,30.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,0,0,3|2|2,fixed_hp_spgg_initial_state,10.440000000000001,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,1,1,1|2|3,fixed_hp_spgg_initial_state,5.399999999999997,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,2,2,3|1|0,fixed_hp_spgg_initial_state,7.719999999999998,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,3,3,3|0|0,fixed_hp_spgg_initial_state,11.159999999999998,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,4,4,2|3|3,fixed_hp_spgg_initial_state,9.899999999999995,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,5,5,2|3|0,fixed_hp_spgg_initial_state,6.349999999999998,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,6,6,1|2|2,fixed_hp_spgg_initial_state,2.0,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,7,7,3|2|2,fixed_hp_spgg_initial_state,10.220000000000002,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,8,8,2|1|0,fixed_hp_spgg_initial_state,4.600000000000002,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,psrl_notype,native,9,9,1|3|3,fixed_hp_spgg_initial_state,4.1999999999999975,True,analysis\e_a_matched_likelihood\matched_s10\native\Llama_4_Maverick_17B_128E_Instruct_FP8.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,0,0,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,1,1,1|2|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,2,2,3|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,3,3,3|0|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,4,4,2|3|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,5,5,2|3|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,6,6,1|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,7,7,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,8,8,2|1|0,fixed_hp_spgg_initial_state,1.0000000000000053,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom0,LLM-coordination,9,9,1|3|3,fixed_hp_spgg_initial_state,3.9999999999999947,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom0.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,0,0,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,1,1,1|2|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,2,2,3|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,3,3,3|0|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,4,4,2|3|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,5,5,2|3|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,6,6,1|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,7,7,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,8,8,2|1|0,fixed_hp_spgg_initial_state,1.0000000000000053,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom1,LLM-coordination,9,9,1|3|3,fixed_hp_spgg_initial_state,3.9999999999999947,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom1.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,0,0,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,1,1,1|2|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,2,2,3|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,3,3,3|0|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,4,4,2|3|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,5,5,2|3|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,6,6,1|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,7,7,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,8,8,2|1|0,fixed_hp_spgg_initial_state,1.0000000000000053,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,atom_tom2,LLM-coordination,9,9,1|3|3,fixed_hp_spgg_initial_state,3.9999999999999947,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_atom_tom2.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,0,0,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,1,1,1|2|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,2,2,3|1|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,3,3,3|0|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,4,4,2|3|3,fixed_hp_spgg_initial_state,0.9999999999999964,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,5,5,2|3|0,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,6,6,1|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,7,7,3|2|2,fixed_hp_spgg_initial_state,0.0,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,8,8,2|1|0,fixed_hp_spgg_initial_state,1.0000000000000053,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
Llama-4-Maverick,Llama-4-Maverick-17B-128E-Instruct-FP8,econ_bne,LLM-coordination,9,9,1|3|3,fixed_hp_spgg_initial_state,3.9999999999999947,True,analysis\e_a_matched_likelihood\matched_s10\external\Llama_4_Maverick_17B_128E_Instruct_FP8_econ_bne.npz
