rho,g,n,m,K,lambda,seed,arm,cum_regret,corr_tv,unelicited_frac,realized_rule_corr,n_llm_calls,belief_entries,belief_bytes,beta,joint_prior,regret_source,harp_harp_s_action_mismatches,harp_harp_s_equal_regret_trace_despite_action_mismatch,joint_true_profile_monotonic,likelihood_mode,joint_alpha,common_random_numbers
1.0,4,8,2,20,0.0,29,harp,10.779999999999987,0.9999923467636108,0.5625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,29,harp_s,9.33999999999999,0.9999923467636108,0.5625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,30,oracle,0.0,0.9999968528747558,0.4,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,30,joint,0.0,0.9999968528747558,0.4,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,30,harp,0.21000000000000085,0.9999968528747558,0.4,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,30,harp_s,0.0,0.9999968528747558,0.4,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,31,oracle,0.0,0.9999993771314621,0.6125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,31,joint,0.0,0.9999993771314621,0.6125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,31,harp,3.1799999999999926,0.9999993771314621,0.6125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,31,harp_s,0.0,0.9999993771314621,0.6125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,32,oracle,0.0,0.9999993562698364,0.575,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,32,joint,1.7399999999999949,0.9999993562698364,0.575,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,32,harp,1.7399999999999949,0.9999993562698364,0.575,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,32,harp_s,1.7399999999999949,0.9999993562698364,0.575,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,33,oracle,0.0,0.9999322861433029,0.5125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,33,joint,4.049999999999997,0.9999322861433029,0.5125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,33,harp,4.049999999999997,0.9999322861433029,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,33,harp_s,4.049999999999997,0.9999322861433029,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,34,oracle,0.0,0.9999996066093445,0.7,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,34,joint,9.149999999999984,0.9999996066093445,0.7,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,34,harp,10.649999999999984,0.9999996066093445,0.7,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,34,harp_s,9.149999999999984,0.9999996066093445,0.7,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,35,oracle,0.0,0.9999974370002747,0.6375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,35,joint,3.6799999999999997,0.9999974370002747,0.6375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,35,harp,1.3399999999999999,0.9999974370002747,0.6375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,35,harp_s,3.6799999999999997,0.9999974370002747,0.6375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,36,oracle,0.0,0.9998044669628143,0.38125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,36,joint,1.5000000000000036,0.9998044669628143,0.38125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,36,harp,1.5000000000000036,0.9998044669628143,0.38125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,36,harp_s,1.5000000000000036,0.9998044669628143,0.38125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,37,oracle,0.0,0.9999985426664353,0.61875,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,37,joint,1.9299999999999997,0.9999985426664353,0.61875,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,37,harp,0.11999999999999744,0.9999985426664353,0.61875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,37,harp_s,1.9299999999999997,0.9999985426664353,0.61875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,38,oracle,0.0,0.9999985218048095,0.5375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,38,joint,0.0,0.9999985218048095,0.5375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,38,harp,0.0,0.9999985218048095,0.5375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,38,harp_s,0.0,0.9999985218048095,0.5375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,39,oracle,0.0,0.9999968945980072,0.64375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,39,joint,5.550000000000004,0.9999968945980072,0.64375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,39,harp,5.8700000000000045,0.9999968945980072,0.64375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,39,harp_s,5.550000000000004,0.9999968945980072,0.64375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,40,oracle,0.0,0.9999995231628418,0.7,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,40,joint,0.6900000000000119,0.9999995231628418,0.7,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,40,harp,0.14000000000000057,0.9999995231628418,0.7,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,40,harp_s,0.6900000000000119,0.9999995231628418,0.7,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,41,oracle,0.0,0.9999813318252564,0.45625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,41,joint,0.0,0.9999813318252564,0.45625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,41,harp,0.0,0.9999813318252564,0.45625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,41,harp_s,0.0,0.9999813318252564,0.45625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,42,oracle,0.0,0.9999970197677612,0.63125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,42,joint,5.390000000000001,0.9999970197677612,0.63125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,42,harp,5.859999999999999,0.9999970197677612,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,42,harp_s,5.390000000000001,0.9999970197677612,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,43,oracle,0.0,0.999997416138649,0.75625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,4,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,43,joint,0.0,0.999997416138649,0.75625,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,4,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,43,harp,0.0,0.999997416138649,0.75625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,4,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,43,harp_s,0.0,0.999997416138649,0.75625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,4,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,44,oracle,0.0,0.9999992102384567,0.63125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,44,joint,0.0,0.9999992102384567,0.63125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,44,harp,0.0,0.9999992102384567,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,44,harp_s,0.0,0.9999992102384567,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,45,oracle,0.0,0.9999960392713547,0.5,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,5,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,45,joint,1.5,0.9999960392713547,0.5,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,5,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,45,harp,1.5,0.9999960392713547,0.5,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,5,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,45,harp_s,1.5,0.9999960392713547,0.5,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,5,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,46,oracle,0.0,0.999960470199585,0.65,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,6,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,46,joint,10.120000000000005,0.999960470199585,0.65,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,6,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,46,harp,12.280000000000001,0.999960470199585,0.65,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,6,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,46,harp_s,10.120000000000005,0.999960470199585,0.65,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,6,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,47,oracle,0.0,0.9999992102384567,0.5875,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,47,joint,0.0,0.9999992102384567,0.5875,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,47,harp,0.060000000000002274,0.9999992102384567,0.5875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,47,harp_s,0.0,0.9999992102384567,0.5875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,48,oracle,0.0,0.9999949336051941,0.375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,48,joint,8.900000000000006,0.9999949336051941,0.375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,48,harp,4.470000000000006,0.9999949336051941,0.375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,48,harp_s,8.900000000000006,0.9999949336051941,0.375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,49,oracle,0.0,0.999999251961708,0.55,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,49,joint,2.9100000000000037,0.999999251961708,0.55,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,49,harp,2.9100000000000037,0.999999251961708,0.55,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,49,harp_s,2.9100000000000037,0.999999251961708,0.55,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,50,oracle,0.0,0.9999963730573654,0.68125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,50,joint,0.0,0.9999963730573654,0.68125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,50,harp,5.219999999999992,0.9999963730573654,0.68125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,50,harp_s,0.0,0.9999963730573654,0.68125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,51,oracle,0.0,0.9999967068433762,0.64375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,51,joint,1.5,0.9999967068433762,0.64375,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,51,harp,1.5300000000000011,0.9999967068433762,0.64375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,51,harp_s,1.5,0.9999967068433762,0.64375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,52,oracle,0.0,0.9999793708324433,0.5125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,52,joint,3.6999999999999957,0.9999793708324433,0.5125,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,52,harp,3.6999999999999957,0.9999793708324433,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,52,harp_s,3.6999999999999957,0.9999793708324433,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,True,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,53,oracle,0.0,0.9996320247650147,0.425,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,53,joint,3.3399999999999963,0.9996320247650147,0.425,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,53,harp,9.189999999999998,0.9996320247650147,0.425,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,53,harp_s,3.3399999999999963,0.9996320247650147,0.425,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,4,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,54,oracle,0.0,0.999989676475525,0.6875,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,5,False,True,deterministic-rule,1.0,True
1.0,4,8,2,20,0.0,54,joint,3.010000000000005,0.999989676475525,0.6875,1.0,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,5,False,True,deterministic-rule,1.0,True
