phase,H,n,m,seed,agent,true_type,first_turn,censored,rho_action,first_episode
population,4,16,8,2058,15,4,176.0,False,0.015992267610175137,44
population,4,16,8,2059,0,0,9.0,False,0.015992267610175137,3
population,4,16,8,2059,1,2,168.0,False,0.015992267610175137,42
population,4,16,8,2059,2,5,47.0,False,0.015992267610175137,12
population,4,16,8,2059,3,3,60.0,False,0.015992267610175137,15
population,4,16,8,2059,4,5,82.0,False,0.015992267610175137,21
population,4,16,8,2059,5,7,9.0,False,0.015992267610175137,3
population,4,16,8,2059,6,5,51.0,False,0.015992267610175137,13
population,4,16,8,2059,7,6,69.0,False,0.015992267610175137,18
population,4,16,8,2059,8,6,45.0,False,0.015992267610175137,12
population,4,16,8,2059,9,6,50.0,False,0.015992267610175137,13
population,4,16,8,2059,10,2,82.0,False,0.015992267610175137,21
population,4,16,8,2059,11,4,79.0,False,0.015992267610175137,20
population,4,16,8,2059,12,0,16.0,False,0.015992267610175137,4
population,4,16,8,2059,13,4,46.0,False,0.015992267610175137,12
population,4,16,8,2059,14,3,54.0,False,0.015992267610175137,14
population,4,16,8,2059,15,0,23.0,False,0.015992267610175137,6
population,4,16,8,2060,0,2,66.0,False,0.015992267610175137,17
population,4,16,8,2060,1,0,13.0,False,0.015992267610175137,4
population,4,16,8,2060,2,0,11.0,False,0.015992267610175137,3
population,4,16,8,2060,3,2,46.0,False,0.015992267610175137,12
population,4,16,8,2060,4,2,89.0,False,0.015992267610175137,23
population,4,16,8,2060,5,2,58.0,False,0.015992267610175137,15
population,4,16,8,2060,6,1,56.0,False,0.015992267610175137,14
population,4,16,8,2060,7,0,109.0,False,0.015992267610175137,28
population,4,16,8,2060,8,5,65.0,False,0.015992267610175137,17
population,4,16,8,2060,9,6,86.0,False,0.015992267610175137,22
population,4,16,8,2060,10,7,35.0,False,0.015992267610175137,9
population,4,16,8,2060,11,1,69.0,False,0.015992267610175137,18
population,4,16,8,2060,12,6,47.0,False,0.015992267610175137,12
population,4,16,8,2060,13,1,51.0,False,0.015992267610175137,13
population,4,16,8,2060,14,6,106.0,False,0.015992267610175137,27
population,4,16,8,2060,15,5,53.0,False,0.015992267610175137,14
population,4,16,8,2061,0,6,48.0,False,0.015992267610175137,12
population,4,16,8,2061,1,6,61.0,False,0.015992267610175137,16
population,4,16,8,2061,2,6,48.0,False,0.015992267610175137,12
population,4,16,8,2061,3,0,17.0,False,0.015992267610175137,5
population,4,16,8,2061,4,6,53.0,False,0.015992267610175137,14
population,4,16,8,2061,5,2,46.0,False,0.015992267610175137,12
population,4,16,8,2061,6,3,59.0,False,0.015992267610175137,15
population,4,16,8,2061,7,3,48.0,False,0.015992267610175137,12
population,4,16,8,2061,8,6,55.0,False,0.015992267610175137,14
population,4,16,8,2061,9,6,46.0,False,0.015992267610175137,12
population,4,16,8,2061,10,4,127.0,False,0.015992267610175137,32
population,4,16,8,2061,11,0,26.0,False,0.015992267610175137,7
population,4,16,8,2061,12,1,67.0,False,0.015992267610175137,17
population,4,16,8,2061,13,3,49.0,False,0.015992267610175137,13
population,4,16,8,2061,14,7,12.0,False,0.015992267610175137,3
population,4,16,8,2061,15,1,110.0,False,0.015992267610175137,28
population,4,16,8,2062,0,6,49.0,False,0.015992267610175137,13
population,4,16,8,2062,1,2,161.0,False,0.015992267610175137,41
population,4,16,8,2062,2,4,52.0,False,0.015992267610175137,13
population,4,16,8,2062,3,1,48.0,False,0.015992267610175137,12
population,4,16,8,2062,4,1,47.0,False,0.015992267610175137,12
population,4,16,8,2062,5,0,33.0,False,0.015992267610175137,9
population,4,16,8,2062,6,1,46.0,False,0.015992267610175137,12
population,4,16,8,2062,7,3,50.0,False,0.015992267610175137,13
population,4,16,8,2062,8,3,61.0,False,0.015992267610175137,16
population,4,16,8,2062,9,5,49.0,False,0.015992267610175137,13
population,4,16,8,2062,10,2,173.0,False,0.015992267610175137,44
population,4,16,8,2062,11,4,46.0,False,0.015992267610175137,12
population,4,16,8,2062,12,3,74.0,False,0.015992267610175137,19
population,4,16,8,2062,13,1,64.0,False,0.015992267610175137,16
population,4,16,8,2062,14,7,51.0,False,0.015992267610175137,13
population,4,16,8,2062,15,3,51.0,False,0.015992267610175137,13
population,4,16,8,2063,0,5,55.0,False,0.015992267610175137,14
population,4,16,8,2063,1,2,46.0,False,0.015992267610175137,12
population,4,16,8,2063,2,1,47.0,False,0.015992267610175137,12
population,4,16,8,2063,3,0,17.0,False,0.015992267610175137,5
population,4,16,8,2063,4,6,69.0,False,0.015992267610175137,18
population,4,16,8,2063,5,5,48.0,False,0.015992267610175137,12
population,4,16,8,2063,6,1,70.0,False,0.015992267610175137,18
population,4,16,8,2063,7,7,15.0,False,0.015992267610175137,4
population,4,16,8,2063,8,6,58.0,False,0.015992267610175137,15
population,4,16,8,2063,9,1,47.0,False,0.015992267610175137,12
population,4,16,8,2063,10,1,73.0,False,0.015992267610175137,19
population,4,16,8,2063,11,1,46.0,False,0.015992267610175137,12
population,4,16,8,2063,12,3,59.0,False,0.015992267610175137,15
population,4,16,8,2063,13,2,51.0,False,0.015992267610175137,13
population,4,16,8,2063,14,3,51.0,False,0.015992267610175137,13
population,4,16,8,2063,15,3,53.0,False,0.015992267610175137,14
population,4,16,8,2064,0,6,55.0,False,0.015992267610175137,14
population,4,16,8,2064,1,2,47.0,False,0.015992267610175137,12
population,4,16,8,2064,2,4,61.0,False,0.015992267610175137,16
population,4,16,8,2064,3,7,79.0,False,0.015992267610175137,20
population,4,16,8,2064,4,6,49.0,False,0.015992267610175137,13
population,4,16,8,2064,5,5,58.0,False,0.015992267610175137,15
population,4,16,8,2064,6,7,11.0,False,0.015992267610175137,3
population,4,16,8,2064,7,1,93.0,False,0.015992267610175137,24
population,4,16,8,2064,8,3,52.0,False,0.015992267610175137,13
population,4,16,8,2064,9,4,52.0,False,0.015992267610175137,13
population,4,16,8,2064,10,2,52.0,False,0.015992267610175137,13
population,4,16,8,2064,11,4,69.0,False,0.015992267610175137,18
population,4,16,8,2064,12,4,64.0,False,0.015992267610175137,16
population,4,16,8,2064,13,4,50.0,False,0.015992267610175137,13
population,4,16,8,2064,14,5,134.0,False,0.015992267610175137,34
population,4,16,8,2064,15,5,49.0,False,0.015992267610175137,13
population,4,16,8,2065,0,0,27.0,False,0.015992267610175137,7
population,4,16,8,2065,1,1,47.0,False,0.015992267610175137,12
population,4,16,8,2065,2,2,91.0,False,0.015992267610175137,23
population,4,16,8,2065,3,0,18.0,False,0.015992267610175137,5
population,4,16,8,2065,4,0,6.0,False,0.015992267610175137,2
population,4,16,8,2065,5,7,22.0,False,0.015992267610175137,6
population,4,16,8,2065,6,5,83.0,False,0.015992267610175137,21
population,4,16,8,2065,7,4,54.0,False,0.015992267610175137,14
population,4,16,8,2065,8,4,51.0,False,0.015992267610175137,13
population,4,16,8,2065,9,6,59.0,False,0.015992267610175137,15
population,4,16,8,2065,10,4,49.0,False,0.015992267610175137,13
population,4,16,8,2065,11,1,46.0,False,0.015992267610175137,12
population,4,16,8,2065,12,1,64.0,False,0.015992267610175137,16
population,4,16,8,2065,13,2,73.0,False,0.015992267610175137,19
population,4,16,8,2065,14,6,49.0,False,0.015992267610175137,13
population,4,16,8,2065,15,2,47.0,False,0.015992267610175137,12
population,4,16,8,2066,0,2,115.0,False,0.015992267610175137,29
population,4,16,8,2066,1,6,72.0,False,0.015992267610175137,18
population,4,16,8,2066,2,4,46.0,False,0.015992267610175137,12
population,4,16,8,2066,3,6,53.0,False,0.015992267610175137,14
population,4,16,8,2066,4,0,9.0,False,0.015992267610175137,3
population,4,16,8,2066,5,2,50.0,False,0.015992267610175137,13
population,4,16,8,2066,6,4,68.0,False,0.015992267610175137,17
population,4,16,8,2066,7,4,51.0,False,0.015992267610175137,13
population,4,16,8,2066,8,1,47.0,False,0.015992267610175137,12
population,4,16,8,2066,9,6,65.0,False,0.015992267610175137,17
population,4,16,8,2066,10,0,26.0,False,0.015992267610175137,7
population,4,16,8,2066,11,1,48.0,False,0.015992267610175137,12
population,4,16,8,2066,12,4,163.0,False,0.015992267610175137,41
population,4,16,8,2066,13,7,12.0,False,0.015992267610175137,3
population,4,16,8,2066,14,2,54.0,False,0.015992267610175137,14
population,4,16,8,2066,15,3,45.0,False,0.015992267610175137,12
population,4,16,8,2067,0,2,46.0,False,0.015992267610175137,12
population,4,16,8,2067,1,3,45.0,False,0.015992267610175137,12
population,4,16,8,2067,2,0,61.0,False,0.015992267610175137,16
population,4,16,8,2067,3,2,53.0,False,0.015992267610175137,14
population,4,16,8,2067,4,1,81.0,False,0.015992267610175137,21
population,4,16,8,2067,5,3,52.0,False,0.015992267610175137,13
population,4,16,8,2067,6,6,50.0,False,0.015992267610175137,13
population,4,16,8,2067,7,0,11.0,False,0.015992267610175137,3
population,4,16,8,2067,8,6,56.0,False,0.015992267610175137,14
population,4,16,8,2067,9,5,48.0,False,0.015992267610175137,12
population,4,16,8,2067,10,2,46.0,False,0.015992267610175137,12
population,4,16,8,2067,11,2,51.0,False,0.015992267610175137,13
population,4,16,8,2067,12,3,46.0,False,0.015992267610175137,12
population,4,16,8,2067,13,4,51.0,False,0.015992267610175137,13
population,4,16,8,2067,14,1,46.0,False,0.015992267610175137,12
population,4,16,8,2067,15,6,47.0,False,0.015992267610175137,12
population,4,16,8,2068,0,1,51.0,False,0.015992267610175137,13
population,4,16,8,2068,1,5,47.0,False,0.015992267610175137,12
population,4,16,8,2068,2,1,127.0,False,0.015992267610175137,32
population,4,16,8,2068,3,7,64.0,False,0.015992267610175137,16
population,4,16,8,2068,4,2,178.0,False,0.015992267610175137,45
population,4,16,8,2068,5,0,197.0,False,0.015992267610175137,50
population,4,16,8,2068,6,2,57.0,False,0.015992267610175137,15
population,4,16,8,2068,7,4,48.0,False,0.015992267610175137,12
population,4,16,8,2068,8,4,72.0,False,0.015992267610175137,18
population,4,16,8,2068,9,1,63.0,False,0.015992267610175137,16
population,4,16,8,2068,10,0,8.0,False,0.015992267610175137,2
population,4,16,8,2068,11,1,75.0,False,0.015992267610175137,19
population,4,16,8,2068,12,5,46.0,False,0.015992267610175137,12
population,4,16,8,2068,13,1,56.0,False,0.015992267610175137,14
population,4,16,8,2068,14,7,14.0,False,0.015992267610175137,4
population,4,16,8,2068,15,2,69.0,False,0.015992267610175137,18
population,4,16,8,2069,0,0,46.0,False,0.015992267610175137,12
population,4,16,8,2069,1,7,8.0,False,0.015992267610175137,2
population,4,16,8,2069,2,0,5.0,False,0.015992267610175137,2
population,4,16,8,2069,3,6,53.0,False,0.015992267610175137,14
population,4,16,8,2069,4,0,26.0,False,0.015992267610175137,7
population,4,16,8,2069,5,7,17.0,False,0.015992267610175137,5
population,4,16,8,2069,6,2,61.0,False,0.015992267610175137,16
population,4,16,8,2069,7,1,59.0,False,0.015992267610175137,15
population,4,16,8,2069,8,4,46.0,False,0.015992267610175137,12
population,4,16,8,2069,9,0,28.0,False,0.015992267610175137,7
population,4,16,8,2069,10,5,56.0,False,0.015992267610175137,14
population,4,16,8,2069,11,6,46.0,False,0.015992267610175137,12
population,4,16,8,2069,12,4,113.0,False,0.015992267610175137,29
population,4,16,8,2069,13,7,53.0,False,0.015992267610175137,14
population,4,16,8,2069,14,0,36.0,False,0.015992267610175137,9
population,4,16,8,2069,15,5,46.0,False,0.015992267610175137,12
population,4,16,8,2070,0,2,46.0,False,0.015992267610175137,12
population,4,16,8,2070,1,4,61.0,False,0.015992267610175137,16
population,4,16,8,2070,2,4,63.0,False,0.015992267610175137,16
population,4,16,8,2070,3,5,61.0,False,0.015992267610175137,16
population,4,16,8,2070,4,2,45.0,False,0.015992267610175137,12
population,4,16,8,2070,5,5,80.0,False,0.015992267610175137,20
population,4,16,8,2070,6,4,80.0,False,0.015992267610175137,20
population,4,16,8,2070,7,3,46.0,False,0.015992267610175137,12
population,4,16,8,2070,8,7,11.0,False,0.015992267610175137,3
population,4,16,8,2070,9,3,52.0,False,0.015992267610175137,13
population,4,16,8,2070,10,1,64.0,False,0.015992267610175137,16
population,4,16,8,2070,11,1,47.0,False,0.015992267610175137,12
population,4,16,8,2070,12,5,76.0,False,0.015992267610175137,19
population,4,16,8,2070,13,4,173.0,False,0.015992267610175137,44
population,4,16,8,2070,14,2,46.0,False,0.015992267610175137,12
population,4,16,8,2070,15,4,61.0,False,0.015992267610175137,16
population,4,16,8,2071,0,3,47.0,False,0.015992267610175137,12
population,4,16,8,2071,1,0,138.0,False,0.015992267610175137,35
population,4,16,8,2071,2,7,24.0,False,0.015992267610175137,6
population,4,16,8,2071,3,4,93.0,False,0.015992267610175137,24
population,4,16,8,2071,4,5,46.0,False,0.015992267610175137,12
population,4,16,8,2071,5,4,72.0,False,0.015992267610175137,18
population,4,16,8,2071,6,7,10.0,False,0.015992267610175137,3
population,4,16,8,2071,7,4,110.0,False,0.015992267610175137,28
population,4,16,8,2071,8,5,48.0,False,0.015992267610175137,12
population,4,16,8,2071,9,2,74.0,False,0.015992267610175137,19
population,4,16,8,2071,10,7,36.0,False,0.015992267610175137,9
population,4,16,8,2071,11,2,54.0,False,0.015992267610175137,14
population,4,16,8,2071,12,7,16.0,False,0.015992267610175137,4
population,4,16,8,2071,13,5,49.0,False,0.015992267610175137,13
population,4,16,8,2071,14,4,47.0,False,0.015992267610175137,12
population,4,16,8,2071,15,7,19.0,False,0.015992267610175137,5
population,4,16,8,2072,0,0,27.0,False,0.015992267610175137,7
population,4,16,8,2072,1,7,60.0,False,0.015992267610175137,15
population,4,16,8,2072,2,3,75.0,False,0.015992267610175137,19
population,4,16,8,2072,3,7,17.0,False,0.015992267610175137,5
population,4,16,8,2072,4,4,80.0,False,0.015992267610175137,20
population,4,16,8,2072,5,3,46.0,False,0.015992267610175137,12
population,4,16,8,2072,6,2,45.0,False,0.015992267610175137,12
population,4,16,8,2072,7,1,47.0,False,0.015992267610175137,12
population,4,16,8,2072,8,2,46.0,False,0.015992267610175137,12
population,4,16,8,2072,9,4,60.0,False,0.015992267610175137,15
population,4,16,8,2072,10,5,74.0,False,0.015992267610175137,19
population,4,16,8,2072,11,1,95.0,False,0.015992267610175137,24
population,4,16,8,2072,12,3,75.0,False,0.015992267610175137,19
population,4,16,8,2072,13,6,84.0,False,0.015992267610175137,21
population,4,16,8,2072,14,2,45.0,False,0.015992267610175137,12
population,4,16,8,2072,15,4,54.0,False,0.015992267610175137,14
population,4,16,8,2073,0,6,58.0,False,0.015992267610175137,15
population,4,16,8,2073,1,0,13.0,False,0.015992267610175137,4
population,4,16,8,2073,2,3,53.0,False,0.015992267610175137,14
population,4,16,8,2073,3,6,260.0,False,0.015992267610175137,65
population,4,16,8,2073,4,4,52.0,False,0.015992267610175137,13
population,4,16,8,2073,5,1,46.0,False,0.015992267610175137,12
population,4,16,8,2073,6,5,52.0,False,0.015992267610175137,13
population,4,16,8,2073,7,2,58.0,False,0.015992267610175137,15
population,4,16,8,2073,8,1,46.0,False,0.015992267610175137,12
population,4,16,8,2073,9,5,46.0,False,0.015992267610175137,12
population,4,16,8,2073,10,6,46.0,False,0.015992267610175137,12
population,4,16,8,2073,11,1,46.0,False,0.015992267610175137,12
population,4,16,8,2073,12,5,95.0,False,0.015992267610175137,24
population,4,16,8,2073,13,5,53.0,False,0.015992267610175137,14
population,4,16,8,2073,14,4,63.0,False,0.015992267610175137,16
population,4,16,8,2073,15,5,52.0,False,0.015992267610175137,13
population,4,16,8,2074,0,1,48.0,False,0.015992267610175137,12
population,4,16,8,2074,1,1,55.0,False,0.015992267610175137,14
population,4,16,8,2074,2,3,50.0,False,0.015992267610175137,13
population,4,16,8,2074,3,4,88.0,False,0.015992267610175137,22
population,4,16,8,2074,4,5,55.0,False,0.015992267610175137,14
population,4,16,8,2074,5,2,49.0,False,0.015992267610175137,13
population,4,16,8,2074,6,1,56.0,False,0.015992267610175137,14
population,4,16,8,2074,7,0,24.0,False,0.015992267610175137,6
population,4,16,8,2074,8,3,120.0,False,0.015992267610175137,30
population,4,16,8,2074,9,2,124.0,False,0.015992267610175137,31
population,4,16,8,2074,10,2,55.0,False,0.015992267610175137,14
population,4,16,8,2074,11,0,19.0,False,0.015992267610175137,5
population,4,16,8,2074,12,3,45.0,False,0.015992267610175137,12
population,4,16,8,2074,13,0,20.0,False,0.015992267610175137,5
population,4,16,8,2074,14,0,41.0,False,0.015992267610175137,11
population,4,16,8,2074,15,5,72.0,False,0.015992267610175137,18
population,4,16,8,2075,0,2,102.0,False,0.015992267610175137,26
population,4,16,8,2075,1,7,12.0,False,0.015992267610175137,3
population,4,16,8,2075,2,6,107.0,False,0.015992267610175137,27
population,4,16,8,2075,3,6,46.0,False,0.015992267610175137,12
population,4,16,8,2075,4,2,46.0,False,0.015992267610175137,12
population,4,16,8,2075,5,3,90.0,False,0.015992267610175137,23
population,4,16,8,2075,6,0,30.0,False,0.015992267610175137,8
population,4,16,8,2075,7,6,113.0,False,0.015992267610175137,29
population,4,16,8,2075,8,3,59.0,False,0.015992267610175137,15
population,4,16,8,2075,9,3,99.0,False,0.015992267610175137,25
population,4,16,8,2075,10,0,10.0,False,0.015992267610175137,3
population,4,16,8,2075,11,5,49.0,False,0.015992267610175137,13
population,4,16,8,2075,12,0,54.0,False,0.015992267610175137,14
population,4,16,8,2075,13,7,9.0,False,0.015992267610175137,3
population,4,16,8,2075,14,4,47.0,False,0.015992267610175137,12
population,4,16,8,2075,15,5,69.0,False,0.015992267610175137,18
population,4,16,8,2076,0,3,53.0,False,0.015992267610175137,14
population,4,16,8,2076,1,5,67.0,False,0.015992267610175137,17
population,4,16,8,2076,2,4,52.0,False,0.015992267610175137,13
population,4,16,8,2076,3,1,51.0,False,0.015992267610175137,13
population,4,16,8,2076,4,1,110.0,False,0.015992267610175137,28
population,4,16,8,2076,5,5,54.0,False,0.015992267610175137,14
population,4,16,8,2076,6,2,62.0,False,0.015992267610175137,16
population,4,16,8,2076,7,4,45.0,False,0.015992267610175137,12
population,4,16,8,2076,8,6,56.0,False,0.015992267610175137,14
population,4,16,8,2076,9,0,26.0,False,0.015992267610175137,7
population,4,16,8,2076,10,1,84.0,False,0.015992267610175137,21
population,4,16,8,2076,11,6,61.0,False,0.015992267610175137,16
population,4,16,8,2076,12,7,25.0,False,0.015992267610175137,7
population,4,16,8,2076,13,2,46.0,False,0.015992267610175137,12
population,4,16,8,2076,14,6,51.0,False,0.015992267610175137,13
population,4,16,8,2076,15,3,72.0,False,0.015992267610175137,18
population,4,16,8,2077,0,4,45.0,False,0.015992267610175137,12
population,4,16,8,2077,1,2,46.0,False,0.015992267610175137,12
population,4,16,8,2077,2,2,79.0,False,0.015992267610175137,20
population,4,16,8,2077,3,0,18.0,False,0.015992267610175137,5
population,4,16,8,2077,4,1,50.0,False,0.015992267610175137,13
population,4,16,8,2077,5,0,37.0,False,0.015992267610175137,10
population,4,16,8,2077,6,3,72.0,False,0.015992267610175137,18
population,4,16,8,2077,7,1,65.0,False,0.015992267610175137,17
population,4,16,8,2077,8,2,83.0,False,0.015992267610175137,21
population,4,16,8,2077,9,5,71.0,False,0.015992267610175137,18
population,4,16,8,2077,10,5,84.0,False,0.015992267610175137,21
population,4,16,8,2077,11,7,85.0,False,0.015992267610175137,22
population,4,16,8,2077,12,3,71.0,False,0.015992267610175137,18
population,4,16,8,2077,13,0,38.0,False,0.015992267610175137,10
population,4,16,8,2077,14,4,74.0,False,0.015992267610175137,19
population,4,16,8,2077,15,0,28.0,False,0.015992267610175137,7
population,4,16,8,2078,0,7,63.0,False,0.015992267610175137,16
population,4,16,8,2078,1,1,123.0,False,0.015992267610175137,31
population,4,16,8,2078,2,2,57.0,False,0.015992267610175137,15
population,4,16,8,2078,3,0,18.0,False,0.015992267610175137,5
population,4,16,8,2078,4,0,48.0,False,0.015992267610175137,12
population,4,16,8,2078,5,4,46.0,False,0.015992267610175137,12
population,4,16,8,2078,6,5,84.0,False,0.015992267610175137,21
population,4,16,8,2078,7,2,46.0,False,0.015992267610175137,12
population,4,16,8,2078,8,1,91.0,False,0.015992267610175137,23
population,4,16,8,2078,9,3,53.0,False,0.015992267610175137,14
population,4,16,8,2078,10,4,116.0,False,0.015992267610175137,29
population,4,16,8,2078,11,5,58.0,False,0.015992267610175137,15
population,4,16,8,2078,12,5,86.0,False,0.015992267610175137,22
population,4,16,8,2078,13,2,60.0,False,0.015992267610175137,15
population,4,16,8,2078,14,3,90.0,False,0.015992267610175137,23
population,4,16,8,2078,15,5,47.0,False,0.015992267610175137,12
population,4,16,8,2079,0,3,68.0,False,0.015992267610175137,17
population,4,16,8,2079,1,2,57.0,False,0.015992267610175137,15
population,4,16,8,2079,2,3,71.0,False,0.015992267610175137,18
population,4,16,8,2079,3,7,24.0,False,0.015992267610175137,6
population,4,16,8,2079,4,4,57.0,False,0.015992267610175137,15
population,4,16,8,2079,5,0,8.0,False,0.015992267610175137,2
population,4,16,8,2079,6,3,85.0,False,0.015992267610175137,22
population,4,16,8,2079,7,2,46.0,False,0.015992267610175137,12
population,4,16,8,2079,8,5,52.0,False,0.015992267610175137,13
population,4,16,8,2079,9,7,34.0,False,0.015992267610175137,9
population,4,16,8,2079,10,4,47.0,False,0.015992267610175137,12
population,4,16,8,2079,11,5,50.0,False,0.015992267610175137,13
population,4,16,8,2079,12,3,46.0,False,0.015992267610175137,12
population,4,16,8,2079,13,4,55.0,False,0.015992267610175137,14
population,4,16,8,2079,14,1,64.0,False,0.015992267610175137,16
population,4,16,8,2079,15,1,83.0,False,0.015992267610175137,21
population,4,16,8,2080,0,1,49.0,False,0.015992267610175137,13
population,4,16,8,2080,1,7,29.0,False,0.015992267610175137,8
population,4,16,8,2080,2,0,26.0,False,0.015992267610175137,7
population,4,16,8,2080,3,2,47.0,False,0.015992267610175137,12
population,4,16,8,2080,4,2,52.0,False,0.015992267610175137,13
population,4,16,8,2080,5,4,56.0,False,0.015992267610175137,14
population,4,16,8,2080,6,1,64.0,False,0.015992267610175137,16
population,4,16,8,2080,7,3,84.0,False,0.015992267610175137,21
population,4,16,8,2080,8,5,55.0,False,0.015992267610175137,14
population,4,16,8,2080,9,5,82.0,False,0.015992267610175137,21
population,4,16,8,2080,10,6,68.0,False,0.015992267610175137,17
population,4,16,8,2080,11,4,50.0,False,0.015992267610175137,13
population,4,16,8,2080,12,6,51.0,False,0.015992267610175137,13
population,4,16,8,2080,13,3,63.0,False,0.015992267610175137,16
population,4,16,8,2080,14,6,50.0,False,0.015992267610175137,13
population,4,16,8,2080,15,3,47.0,False,0.015992267610175137,12
population,4,16,8,2081,0,0,85.0,False,0.015992267610175137,22
population,4,16,8,2081,1,7,49.0,False,0.015992267610175137,13
population,4,16,8,2081,2,7,17.0,False,0.015992267610175137,5
population,4,16,8,2081,3,6,46.0,False,0.015992267610175137,12
population,4,16,8,2081,4,3,126.0,False,0.015992267610175137,32
population,4,16,8,2081,5,2,47.0,False,0.015992267610175137,12
population,4,16,8,2081,6,2,47.0,False,0.015992267610175137,12
population,4,16,8,2081,7,7,46.0,False,0.015992267610175137,12
population,4,16,8,2081,8,6,50.0,False,0.015992267610175137,13
population,4,16,8,2081,9,6,49.0,False,0.015992267610175137,13
population,4,16,8,2081,10,7,64.0,False,0.015992267610175137,16
population,4,16,8,2081,11,0,15.0,False,0.015992267610175137,4
population,4,16,8,2081,12,1,60.0,False,0.015992267610175137,15
population,4,16,8,2081,13,2,204.0,False,0.015992267610175137,51
population,4,16,8,2081,14,4,52.0,False,0.015992267610175137,13
population,4,16,8,2081,15,1,74.0,False,0.015992267610175137,19
population,4,16,8,2082,0,2,55.0,False,0.015992267610175137,14
population,4,16,8,2082,1,2,50.0,False,0.015992267610175137,13
population,4,16,8,2082,2,0,27.0,False,0.015992267610175137,7
population,4,16,8,2082,3,6,55.0,False,0.015992267610175137,14
population,4,16,8,2082,4,4,48.0,False,0.015992267610175137,12
population,4,16,8,2082,5,6,65.0,False,0.015992267610175137,17
population,4,16,8,2082,6,4,46.0,False,0.015992267610175137,12
population,4,16,8,2082,7,4,49.0,False,0.015992267610175137,13
population,4,16,8,2082,8,0,94.0,False,0.015992267610175137,24
population,4,16,8,2082,9,0,12.0,False,0.015992267610175137,3
population,4,16,8,2082,10,6,61.0,False,0.015992267610175137,16
population,4,16,8,2082,11,3,72.0,False,0.015992267610175137,18
population,4,16,8,2082,12,5,50.0,False,0.015992267610175137,13
population,4,16,8,2082,13,3,66.0,False,0.015992267610175137,17
population,4,16,8,2082,14,1,45.0,False,0.015992267610175137,12
population,4,16,8,2082,15,3,53.0,False,0.015992267610175137,14
population,4,16,8,2083,0,5,46.0,False,0.015992267610175137,12
population,4,16,8,2083,1,1,74.0,False,0.015992267610175137,19
population,4,16,8,2083,2,1,55.0,False,0.015992267610175137,14
population,4,16,8,2083,3,1,48.0,False,0.015992267610175137,12
population,4,16,8,2083,4,6,51.0,False,0.015992267610175137,13
population,4,16,8,2083,5,2,83.0,False,0.015992267610175137,21
population,4,16,8,2083,6,2,57.0,False,0.015992267610175137,15
population,4,16,8,2083,7,3,151.0,False,0.015992267610175137,38
population,4,16,8,2083,8,3,50.0,False,0.015992267610175137,13
population,4,16,8,2083,9,7,24.0,False,0.015992267610175137,6
population,4,16,8,2083,10,5,47.0,False,0.015992267610175137,12
population,4,16,8,2083,11,3,76.0,False,0.015992267610175137,19
population,4,16,8,2083,12,5,48.0,False,0.015992267610175137,12
population,4,16,8,2083,13,1,47.0,False,0.015992267610175137,12
population,4,16,8,2083,14,5,97.0,False,0.015992267610175137,25
population,4,16,8,2083,15,0,29.0,False,0.015992267610175137,8
population,4,16,8,2084,0,6,46.0,False,0.015992267610175137,12
population,4,16,8,2084,1,7,8.0,False,0.015992267610175137,2
population,4,16,8,2084,2,6,141.0,False,0.015992267610175137,36
population,4,16,8,2084,3,4,120.0,False,0.015992267610175137,30
population,4,16,8,2084,4,7,20.0,False,0.015992267610175137,5
population,4,16,8,2084,5,2,50.0,False,0.015992267610175137,13
population,4,16,8,2084,6,7,7.0,False,0.015992267610175137,2
population,4,16,8,2084,7,2,46.0,False,0.015992267610175137,12
population,4,16,8,2084,8,6,50.0,False,0.015992267610175137,13
population,4,16,8,2084,9,5,53.0,False,0.015992267610175137,14
population,4,16,8,2084,10,5,55.0,False,0.015992267610175137,14
population,4,16,8,2084,11,0,49.0,False,0.015992267610175137,13
population,4,16,8,2084,12,4,45.0,False,0.015992267610175137,12
population,4,16,8,2084,13,6,58.0,False,0.015992267610175137,15
population,4,16,8,2084,14,2,57.0,False,0.015992267610175137,15
population,4,16,8,2084,15,5,46.0,False,0.015992267610175137,12
population,4,16,8,2085,0,5,45.0,False,0.015992267610175137,12
population,4,16,8,2085,1,6,62.0,False,0.015992267610175137,16
population,4,16,8,2085,2,2,49.0,False,0.015992267610175137,13
population,4,16,8,2085,3,0,53.0,False,0.015992267610175137,14
population,4,16,8,2085,4,7,14.0,False,0.015992267610175137,4
population,4,16,8,2085,5,1,91.0,False,0.015992267610175137,23
population,4,16,8,2085,6,4,57.0,False,0.015992267610175137,15
population,4,16,8,2085,7,1,104.0,False,0.015992267610175137,26
population,4,16,8,2085,8,0,13.0,False,0.015992267610175137,4
population,4,16,8,2085,9,3,48.0,False,0.015992267610175137,12
population,4,16,8,2085,10,0,32.0,False,0.015992267610175137,8
population,4,16,8,2085,11,7,40.0,False,0.015992267610175137,10
population,4,16,8,2085,12,5,67.0,False,0.015992267610175137,17
population,4,16,8,2085,13,7,22.0,False,0.015992267610175137,6
population,4,16,8,2085,14,2,71.0,False,0.015992267610175137,18
population,4,16,8,2085,15,3,91.0,False,0.015992267610175137,23
population,4,16,8,2086,0,5,49.0,False,0.015992267610175137,13
population,4,16,8,2086,1,1,48.0,False,0.015992267610175137,12
population,4,16,8,2086,2,5,83.0,False,0.015992267610175137,21
