model,alpha,seed,algorithm,episode,instant_regret,cumulative_regret,chosen_action,oracle_action,chosen_welfare,oracle_welfare,posterior_true_mass,posterior_marginal_tv_vs_joint,true_types
analytic-mixed,0.0,40000,pact_factored,56,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999823421,2.596916300184203e-22,3|2|3
analytic-mixed,0.0,40000,pact_factored,57,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999884271,1.732394083674435e-22,3|2|3
analytic-mixed,0.0,40000,pact_factored,58,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999924153,1.1553171300280617e-22,3|2|3
analytic-mixed,0.0,40000,pact_factored,59,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.999999999995029,7.702365513739786e-23,3|2|3
analytic-mixed,0.0,40000,pact_factored,60,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.999999999996742,5.133662750205879e-23,3|2|3
analytic-mixed,0.0,40000,pact_factored,61,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999978648,3.4206422489128766e-23,3|2|3
analytic-mixed,0.0,40000,pact_factored,62,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999986006,2.2786240936423104e-23,3|2|3
analytic-mixed,0.0,40000,pact_factored,63,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999990828,1.5174806051870588e-23,3|2|3
analytic-mixed,0.0,40000,pact_factored,64,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999993988,1.0103309748254829e-23,3|2|3
analytic-mixed,0.0,40000,pact_factored,65,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999996061,6.72504973515462e-24,3|2|3
analytic-mixed,0.0,40000,pact_factored,66,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999997419,4.475361480241719e-24,3|2|3
analytic-mixed,0.0,40000,pact_factored,67,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999998308,1.8503720054663516e-17,3|2|3
analytic-mixed,0.0,40000,pact_factored,68,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999998891,1.850371905768638e-17,3|2|3
analytic-mixed,0.0,40000,pact_factored,69,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999999273,1.3171536907457438e-24,3|2|3
analytic-mixed,0.0,40000,pact_factored,70,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999999524,1.8503717952847764e-17,3|2|3
analytic-mixed,0.0,40000,pact_factored,71,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999999688,5.821667262786235e-25,3|2|3
analytic-mixed,0.0,40000,pact_factored,72,0.0,0.0,26,26,1.342339859097794,1.342339859097794,0.9999999999999796,1.8503717464008543e-17,3|2|3
