method,config,seed,episode,cum_regret
atom_tom1,haggling_multi_item/fruitville_multi,1003,1,0.39393939393939403
atom_tom1,haggling_multi_item/fruitville_multi,1003,2,0.7878787878787881
atom_tom1,haggling_multi_item/fruitville_multi,1003,3,1.181818181818182
atom_tom1,haggling_multi_item/fruitville_multi,1003,4,1.5757575757575761
atom_tom1,haggling_multi_item/fruitville_multi,1003,5,1.9696969696969702
atom_tom1,haggling_multi_item/fruitville_multi,1003,6,2.363636363636364
atom_tom1,haggling_multi_item/fruitville_multi,1003,7,2.7575757575757582
atom_tom1,haggling_multi_item/fruitville_multi,1003,8,3.1515151515151523
atom_tom1,haggling_multi_item/fruitville_multi,1003,9,3.5454545454545463
atom_tom1,haggling_multi_item/fruitville_multi,1003,10,3.9393939393939403
atom_tom1,haggling_multi_item/fruitville_multi,1003,11,4.333333333333334
atom_tom1,haggling_multi_item/fruitville_multi,1003,12,4.727272727272728
atom_tom1,haggling_multi_item/fruitville_multi,1003,13,5.121212121212123
atom_tom1,haggling_multi_item/fruitville_multi,1003,14,5.515151515151517
atom_tom1,haggling_multi_item/fruitville_multi,1003,15,5.909090909090912
atom_tom1,haggling_multi_item/fruitville_multi,1003,16,6.303030303030306
atom_tom1,haggling_multi_item/fruitville_multi,1003,17,6.696969696969701
atom_tom1,haggling_multi_item/fruitville_multi,1003,18,7.090909090909095
atom_tom1,haggling_multi_item/fruitville_multi,1003,19,7.48484848484849
atom_tom1,haggling_multi_item/fruitville_multi,1003,20,7.878787878787884
random,haggling_multi_item/fruitville_multi,1003,1,0.11515151515151523
random,haggling_multi_item/fruitville_multi,1003,2,0.890909090909091
random,haggling_multi_item/fruitville_multi,1003,3,1.1424242424242426
random,haggling_multi_item/fruitville_multi,1003,4,1.9181818181818184
random,haggling_multi_item/fruitville_multi,1003,5,2.0272727272727273
random,haggling_multi_item/fruitville_multi,1003,6,2.251515151515152
random,haggling_multi_item/fruitville_multi,1003,7,3.027272727272728
random,haggling_multi_item/fruitville_multi,1003,8,3.8030303030303036
random,haggling_multi_item/fruitville_multi,1003,9,4.027272727272728
random,haggling_multi_item/fruitville_multi,1003,10,4.803030303030304
random,haggling_multi_item/fruitville_multi,1003,11,5.578787878787879
random,haggling_multi_item/fruitville_multi,1003,12,6.3545454545454545
random,haggling_multi_item/fruitville_multi,1003,13,6.693939393939394
random,haggling_multi_item/fruitville_multi,1003,14,7.087878787878788
random,haggling_multi_item/fruitville_multi,1003,15,7.863636363636363
random,haggling_multi_item/fruitville_multi,1003,16,8.639393939393939
random,haggling_multi_item/fruitville_multi,1003,17,8.653030303030302
random,haggling_multi_item/fruitville_multi,1003,18,9.428787878787878
random,haggling_multi_item/fruitville_multi,1003,19,9.68030303030303
random,haggling_multi_item/fruitville_multi,1003,20,10.134848484848485
pact,pub/london,1004,1,0.08945391595734797
pact,pub/london,1004,2,0.08945391595734797
pact,pub/london,1004,3,0.08945391595734797
pact,pub/london,1004,4,0.08945391595734797
pact,pub/london,1004,5,0.17890783191469595
pact,pub/london,1004,6,0.17890783191469595
pact,pub/london,1004,7,0.17890783191469595
pact,pub/london,1004,8,0.17890783191469595
pact,pub/london,1004,9,0.17890783191469595
pact,pub/london,1004,10,0.17890783191469595
pact,pub/london,1004,11,0.17890783191469595
pact,pub/london,1004,12,0.17890783191469595
pact,pub/london,1004,13,0.17890783191469595
pact,pub/london,1004,14,0.17890783191469595
pact,pub/london,1004,15,0.17890783191469595
pact,pub/london,1004,16,0.17890783191469595
pact,pub/london,1004,17,0.17890783191469595
pact,pub/london,1004,18,0.17890783191469595
pact,pub/london,1004,19,0.17890783191469595
pact,pub/london,1004,20,0.17890783191469595
pact_plus,pub/london,1004,1,0.08945391595734797
pact_plus,pub/london,1004,2,0.08945391595734797
pact_plus,pub/london,1004,3,0.08945391595734797
pact_plus,pub/london,1004,4,0.08945391595734797
pact_plus,pub/london,1004,5,0.17890783191469595
pact_plus,pub/london,1004,6,0.17890783191469595
pact_plus,pub/london,1004,7,0.17890783191469595
pact_plus,pub/london,1004,8,0.17890783191469595
pact_plus,pub/london,1004,9,0.17890783191469595
pact_plus,pub/london,1004,10,0.17890783191469595
pact_plus,pub/london,1004,11,0.17890783191469595
pact_plus,pub/london,1004,12,0.17890783191469595
pact_plus,pub/london,1004,13,0.17890783191469595
pact_plus,pub/london,1004,14,0.17890783191469595
pact_plus,pub/london,1004,15,0.17890783191469595
pact_plus,pub/london,1004,16,0.17890783191469595
pact_plus,pub/london,1004,17,0.17890783191469595
pact_plus,pub/london,1004,18,0.17890783191469595
pact_plus,pub/london,1004,19,0.17890783191469595
pact_plus,pub/london,1004,20,0.17890783191469595
joint_psrl_uniform,pub/london,1004,1,0.0
joint_psrl_uniform,pub/london,1004,2,0.0
joint_psrl_uniform,pub/london,1004,3,0.0
joint_psrl_uniform,pub/london,1004,4,0.0
joint_psrl_uniform,pub/london,1004,5,0.0
joint_psrl_uniform,pub/london,1004,6,0.0
joint_psrl_uniform,pub/london,1004,7,0.0
joint_psrl_uniform,pub/london,1004,8,0.0
joint_psrl_uniform,pub/london,1004,9,0.0
joint_psrl_uniform,pub/london,1004,10,0.0
joint_psrl_uniform,pub/london,1004,11,0.0
joint_psrl_uniform,pub/london,1004,12,0.0
joint_psrl_uniform,pub/london,1004,13,0.0
joint_psrl_uniform,pub/london,1004,14,0.0
joint_psrl_uniform,pub/london,1004,15,0.0
joint_psrl_uniform,pub/london,1004,16,0.0
joint_psrl_uniform,pub/london,1004,17,0.0
joint_psrl_uniform,pub/london,1004,18,0.0
joint_psrl_uniform,pub/london,1004,19,0.0
joint_psrl_uniform,pub/london,1004,20,0.0
psrl_notype,pub/london,1004,1,0.08945391595734797
psrl_notype,pub/london,1004,2,0.17890783191469595
psrl_notype,pub/london,1004,3,0.17890783191469595
psrl_notype,pub/london,1004,4,0.17890783191469595
psrl_notype,pub/london,1004,5,0.2683617478720439
psrl_notype,pub/london,1004,6,0.3578156638293919
psrl_notype,pub/london,1004,7,0.3578156638293919
psrl_notype,pub/london,1004,8,0.44726957978673987
psrl_notype,pub/london,1004,9,0.5367234957440878
psrl_notype,pub/london,1004,10,0.5367234957440878
psrl_notype,pub/london,1004,11,0.5367234957440878
psrl_notype,pub/london,1004,12,0.5367234957440878
psrl_notype,pub/london,1004,13,0.5367234957440878
psrl_notype,pub/london,1004,14,0.5367234957440878
psrl_notype,pub/london,1004,15,0.5367234957440878
psrl_notype,pub/london,1004,16,0.5367234957440878
psrl_notype,pub/london,1004,17,0.5367234957440878
psrl_notype,pub/london,1004,18,0.5367234957440878
psrl_notype,pub/london,1004,19,0.5367234957440878
psrl_notype,pub/london,1004,20,0.6261774117014358
map_type_greedy,pub/london,1004,1,0.0
map_type_greedy,pub/london,1004,2,0.0
map_type_greedy,pub/london,1004,3,0.0
map_type_greedy,pub/london,1004,4,0.0
map_type_greedy,pub/london,1004,5,0.0
map_type_greedy,pub/london,1004,6,0.0
map_type_greedy,pub/london,1004,7,0.0
map_type_greedy,pub/london,1004,8,0.0
map_type_greedy,pub/london,1004,9,0.0
map_type_greedy,pub/london,1004,10,0.0
map_type_greedy,pub/london,1004,11,0.0
map_type_greedy,pub/london,1004,12,0.0
map_type_greedy,pub/london,1004,13,0.0
map_type_greedy,pub/london,1004,14,0.0
map_type_greedy,pub/london,1004,15,0.0
map_type_greedy,pub/london,1004,16,0.0
map_type_greedy,pub/london,1004,17,0.0
map_type_greedy,pub/london,1004,18,0.0
map_type_greedy,pub/london,1004,19,0.0
map_type_greedy,pub/london,1004,20,0.0
econ_bne,pub/london,1004,1,0.3544564747822614
econ_bne,pub/london,1004,2,0.7089129495645228
econ_bne,pub/london,1004,3,1.0633694243467842
econ_bne,pub/london,1004,4,1.4178258991290456
econ_bne,pub/london,1004,5,1.772282373911307
econ_bne,pub/london,1004,6,2.1267388486935683
econ_bne,pub/london,1004,7,2.4811953234758297
econ_bne,pub/london,1004,8,2.835651798258091
econ_bne,pub/london,1004,9,3.1901082730403525
econ_bne,pub/london,1004,10,3.544564747822614
econ_bne,pub/london,1004,11,3.8990212226048753
econ_bne,pub/london,1004,12,4.253477697387137
econ_bne,pub/london,1004,13,4.607934172169398
econ_bne,pub/london,1004,14,4.962390646951659
econ_bne,pub/london,1004,15,5.316847121733921
econ_bne,pub/london,1004,16,5.671303596516182
econ_bne,pub/london,1004,17,6.025760071298444
econ_bne,pub/london,1004,18,6.380216546080705
econ_bne,pub/london,1004,19,6.734673020862966
econ_bne,pub/london,1004,20,7.089129495645228
atom_tom1,pub/london,1004,1,0.3544564747822614
atom_tom1,pub/london,1004,2,0.7089129495645228
atom_tom1,pub/london,1004,3,1.0633694243467842
atom_tom1,pub/london,1004,4,1.4178258991290456
atom_tom1,pub/london,1004,5,1.772282373911307
atom_tom1,pub/london,1004,6,2.1267388486935683
atom_tom1,pub/london,1004,7,2.4811953234758297
atom_tom1,pub/london,1004,8,2.835651798258091
atom_tom1,pub/london,1004,9,3.1901082730403525
atom_tom1,pub/london,1004,10,3.544564747822614
atom_tom1,pub/london,1004,11,3.8990212226048753
atom_tom1,pub/london,1004,12,4.253477697387137
atom_tom1,pub/london,1004,13,4.607934172169398
atom_tom1,pub/london,1004,14,4.962390646951659
atom_tom1,pub/london,1004,15,5.316847121733921
atom_tom1,pub/london,1004,16,5.671303596516182
atom_tom1,pub/london,1004,17,6.025760071298444
atom_tom1,pub/london,1004,18,6.380216546080705
atom_tom1,pub/london,1004,19,6.734673020862966
atom_tom1,pub/london,1004,20,7.089129495645228
random,pub/london,1004,1,0.9888888888888889
random,pub/london,1004,2,2.442702636524991
random,pub/london,1004,3,4.885405273049982
random,pub/london,1004,4,7.328107909574973
random,pub/london,1004,5,7.417561825532321
random,pub/london,1004,6,9.629549560048485
random,pub/london,1004,7,10.707892364894722
random,pub/london,1004,8,11.786235169740959
random,pub/london,1004,9,13.697315243806383
random,pub/london,1004,10,14.051771718588643
random,pub/london,1004,11,14.406228193370904
random,pub/london,1004,12,15.749573557042055
random,pub/london,1004,13,15.749573557042055
random,pub/london,1004,14,17.092918920713206
random,pub/london,1004,15,19.00399899477863
random,pub/london,1004,16,20.34734435844978
random,pub/london,1004,17,21.690689722120933
random,pub/london,1004,18,21.78014363807828
random,pub/london,1004,19,22.769032526967166
random,pub/london,1004,20,24.222846274603267
pact,pub/london_mini,1004,1,0.0
pact,pub/london_mini,1004,2,0.0
pact,pub/london_mini,1004,3,0.0
pact,pub/london_mini,1004,4,0.0
pact,pub/london_mini,1004,5,0.0
pact,pub/london_mini,1004,6,0.0
pact,pub/london_mini,1004,7,0.0
pact,pub/london_mini,1004,8,0.0
pact,pub/london_mini,1004,9,0.0
pact,pub/london_mini,1004,10,0.0
pact,pub/london_mini,1004,11,0.0
pact,pub/london_mini,1004,12,0.0
pact,pub/london_mini,1004,13,0.0
pact,pub/london_mini,1004,14,0.0
pact,pub/london_mini,1004,15,0.0
pact,pub/london_mini,1004,16,0.0
pact,pub/london_mini,1004,17,0.0
pact,pub/london_mini,1004,18,0.0
pact,pub/london_mini,1004,19,0.0
pact,pub/london_mini,1004,20,0.0
pact_plus,pub/london_mini,1004,1,0.0
pact_plus,pub/london_mini,1004,2,0.0
pact_plus,pub/london_mini,1004,3,0.0
pact_plus,pub/london_mini,1004,4,0.0
pact_plus,pub/london_mini,1004,5,0.0
pact_plus,pub/london_mini,1004,6,0.0
pact_plus,pub/london_mini,1004,7,0.0
pact_plus,pub/london_mini,1004,8,0.0
pact_plus,pub/london_mini,1004,9,0.0
pact_plus,pub/london_mini,1004,10,0.0
pact_plus,pub/london_mini,1004,11,0.0
pact_plus,pub/london_mini,1004,12,0.0
pact_plus,pub/london_mini,1004,13,0.0
pact_plus,pub/london_mini,1004,14,0.0
pact_plus,pub/london_mini,1004,15,0.0
pact_plus,pub/london_mini,1004,16,0.0
pact_plus,pub/london_mini,1004,17,0.0
pact_plus,pub/london_mini,1004,18,0.0
pact_plus,pub/london_mini,1004,19,0.0
pact_plus,pub/london_mini,1004,20,0.0
joint_psrl_uniform,pub/london_mini,1004,1,0.0
joint_psrl_uniform,pub/london_mini,1004,2,0.0
joint_psrl_uniform,pub/london_mini,1004,3,0.0
joint_psrl_uniform,pub/london_mini,1004,4,0.0
joint_psrl_uniform,pub/london_mini,1004,5,0.0
joint_psrl_uniform,pub/london_mini,1004,6,0.0
joint_psrl_uniform,pub/london_mini,1004,7,0.0
joint_psrl_uniform,pub/london_mini,1004,8,0.0
joint_psrl_uniform,pub/london_mini,1004,9,0.0
joint_psrl_uniform,pub/london_mini,1004,10,0.0
joint_psrl_uniform,pub/london_mini,1004,11,0.0
joint_psrl_uniform,pub/london_mini,1004,12,0.0
joint_psrl_uniform,pub/london_mini,1004,13,0.0
joint_psrl_uniform,pub/london_mini,1004,14,0.0
joint_psrl_uniform,pub/london_mini,1004,15,0.0
joint_psrl_uniform,pub/london_mini,1004,16,0.0
joint_psrl_uniform,pub/london_mini,1004,17,0.0
joint_psrl_uniform,pub/london_mini,1004,18,0.0
joint_psrl_uniform,pub/london_mini,1004,19,0.0
joint_psrl_uniform,pub/london_mini,1004,20,0.0
psrl_notype,pub/london_mini,1004,1,0.0
psrl_notype,pub/london_mini,1004,2,0.0
psrl_notype,pub/london_mini,1004,3,0.0
psrl_notype,pub/london_mini,1004,4,0.0
psrl_notype,pub/london_mini,1004,5,0.0
psrl_notype,pub/london_mini,1004,6,0.0
psrl_notype,pub/london_mini,1004,7,0.0
psrl_notype,pub/london_mini,1004,8,0.0
psrl_notype,pub/london_mini,1004,9,0.0
psrl_notype,pub/london_mini,1004,10,0.0
psrl_notype,pub/london_mini,1004,11,0.0
psrl_notype,pub/london_mini,1004,12,0.0
psrl_notype,pub/london_mini,1004,13,0.0
psrl_notype,pub/london_mini,1004,14,0.0
psrl_notype,pub/london_mini,1004,15,0.0
psrl_notype,pub/london_mini,1004,16,0.0
psrl_notype,pub/london_mini,1004,17,0.0
psrl_notype,pub/london_mini,1004,18,0.0
psrl_notype,pub/london_mini,1004,19,0.0
psrl_notype,pub/london_mini,1004,20,0.0
map_type_greedy,pub/london_mini,1004,1,0.0
map_type_greedy,pub/london_mini,1004,2,0.0
map_type_greedy,pub/london_mini,1004,3,0.0
map_type_greedy,pub/london_mini,1004,4,0.0
map_type_greedy,pub/london_mini,1004,5,0.0
map_type_greedy,pub/london_mini,1004,6,0.0
map_type_greedy,pub/london_mini,1004,7,0.0
map_type_greedy,pub/london_mini,1004,8,0.0
map_type_greedy,pub/london_mini,1004,9,0.0
map_type_greedy,pub/london_mini,1004,10,0.0
map_type_greedy,pub/london_mini,1004,11,0.0
map_type_greedy,pub/london_mini,1004,12,0.0
map_type_greedy,pub/london_mini,1004,13,0.0
map_type_greedy,pub/london_mini,1004,14,0.0
map_type_greedy,pub/london_mini,1004,15,0.0
map_type_greedy,pub/london_mini,1004,16,0.0
map_type_greedy,pub/london_mini,1004,17,0.0
map_type_greedy,pub/london_mini,1004,18,0.0
map_type_greedy,pub/london_mini,1004,19,0.0
map_type_greedy,pub/london_mini,1004,20,0.0
econ_bne,pub/london_mini,1004,1,0.0
econ_bne,pub/london_mini,1004,2,0.0
econ_bne,pub/london_mini,1004,3,0.0
econ_bne,pub/london_mini,1004,4,0.0
econ_bne,pub/london_mini,1004,5,0.0
econ_bne,pub/london_mini,1004,6,0.0
econ_bne,pub/london_mini,1004,7,0.0
econ_bne,pub/london_mini,1004,8,0.0
econ_bne,pub/london_mini,1004,9,0.0
econ_bne,pub/london_mini,1004,10,0.0
econ_bne,pub/london_mini,1004,11,0.0
econ_bne,pub/london_mini,1004,12,0.0
econ_bne,pub/london_mini,1004,13,0.0
econ_bne,pub/london_mini,1004,14,0.0
econ_bne,pub/london_mini,1004,15,0.0
econ_bne,pub/london_mini,1004,16,0.0
econ_bne,pub/london_mini,1004,17,0.0
econ_bne,pub/london_mini,1004,18,0.0
econ_bne,pub/london_mini,1004,19,0.0
econ_bne,pub/london_mini,1004,20,0.0
atom_tom1,pub/london_mini,1004,1,0.0
atom_tom1,pub/london_mini,1004,2,0.0
atom_tom1,pub/london_mini,1004,3,0.0
atom_tom1,pub/london_mini,1004,4,0.0
atom_tom1,pub/london_mini,1004,5,0.0
atom_tom1,pub/london_mini,1004,6,0.0
atom_tom1,pub/london_mini,1004,7,0.0
atom_tom1,pub/london_mini,1004,8,0.0
atom_tom1,pub/london_mini,1004,9,0.0
atom_tom1,pub/london_mini,1004,10,0.0
atom_tom1,pub/london_mini,1004,11,0.0
atom_tom1,pub/london_mini,1004,12,0.0
atom_tom1,pub/london_mini,1004,13,0.0
atom_tom1,pub/london_mini,1004,14,0.0
atom_tom1,pub/london_mini,1004,15,0.0
atom_tom1,pub/london_mini,1004,16,0.0
atom_tom1,pub/london_mini,1004,17,0.0
atom_tom1,pub/london_mini,1004,18,0.0
atom_tom1,pub/london_mini,1004,19,0.0
atom_tom1,pub/london_mini,1004,20,0.0
random,pub/london_mini,1004,1,0.5902439024390245
random,pub/london_mini,1004,2,2.0025217031831337
random,pub/london_mini,1004,3,2.8245556014882185
random,pub/london_mini,1004,4,3.414799503927243
random,pub/london_mini,1004,5,4.005043406366267
random,pub/london_mini,1004,6,4.827077304671352
random,pub/london_mini,1004,7,5.417321207110376
random,pub/london_mini,1004,8,6.829599007854485
random,pub/london_mini,1004,9,8.241876808598594
random,pub/london_mini,1004,10,8.832120711037618
random,pub/london_mini,1004,11,9.654154609342703
random,pub/london_mini,1004,12,9.654154609342703
random,pub/london_mini,1004,13,10.476188507647787
random,pub/london_mini,1004,14,10.476188507647787
random,pub/london_mini,1004,15,11.888466308391896
random,pub/london_mini,1004,16,11.888466308391896
random,pub/london_mini,1004,17,11.888466308391896
random,pub/london_mini,1004,18,13.300744109136005
random,pub/london_mini,1004,19,13.890988011575029
random,pub/london_mini,1004,20,14.481231914014053
pact,haggling/fruitville,1004,1,0.0
pact,haggling/fruitville,1004,2,0.0888888888888888
pact,haggling/fruitville,1004,3,0.1055555555555554
pact,haggling/fruitville,1004,4,0.1055555555555554
pact,haggling/fruitville,1004,5,0.1944444444444442
pact,haggling/fruitville,1004,6,0.1944444444444442
pact,haggling/fruitville,1004,7,0.1944444444444442
pact,haggling/fruitville,1004,8,0.2111111111111108
pact,haggling/fruitville,1004,9,0.2111111111111108
pact,haggling/fruitville,1004,10,0.2111111111111108
pact,haggling/fruitville,1004,11,0.2277777777777774
pact,haggling/fruitville,1004,12,0.2277777777777774
pact,haggling/fruitville,1004,13,0.24444444444444402
pact,haggling/fruitville,1004,14,0.24444444444444402
pact,haggling/fruitville,1004,15,0.24444444444444402
pact,haggling/fruitville,1004,16,0.24444444444444402
pact,haggling/fruitville,1004,17,0.24444444444444402
pact,haggling/fruitville,1004,18,0.24444444444444402
pact,haggling/fruitville,1004,19,0.2611111111111106
pact,haggling/fruitville,1004,20,0.2611111111111106
pact_plus,haggling/fruitville,1004,1,0.0
pact_plus,haggling/fruitville,1004,2,0.0888888888888888
pact_plus,haggling/fruitville,1004,3,0.34999999999999987
pact_plus,haggling/fruitville,1004,4,0.34999999999999987
pact_plus,haggling/fruitville,1004,5,0.43888888888888866
pact_plus,haggling/fruitville,1004,6,0.43888888888888866
pact_plus,haggling/fruitville,1004,7,0.43888888888888866
pact_plus,haggling/fruitville,1004,8,0.43888888888888866
pact_plus,haggling/fruitville,1004,9,0.43888888888888866
pact_plus,haggling/fruitville,1004,10,0.43888888888888866
pact_plus,haggling/fruitville,1004,11,0.43888888888888866
pact_plus,haggling/fruitville,1004,12,0.43888888888888866
pact_plus,haggling/fruitville,1004,13,0.43888888888888866
pact_plus,haggling/fruitville,1004,14,0.43888888888888866
pact_plus,haggling/fruitville,1004,15,0.43888888888888866
pact_plus,haggling/fruitville,1004,16,0.43888888888888866
pact_plus,haggling/fruitville,1004,17,0.43888888888888866
pact_plus,haggling/fruitville,1004,18,0.43888888888888866
pact_plus,haggling/fruitville,1004,19,0.43888888888888866
pact_plus,haggling/fruitville,1004,20,0.43888888888888866
joint_psrl_uniform,haggling/fruitville,1004,1,0.0
joint_psrl_uniform,haggling/fruitville,1004,2,0.016666666666666607
joint_psrl_uniform,haggling/fruitville,1004,3,0.016666666666666607
joint_psrl_uniform,haggling/fruitville,1004,4,0.033333333333333215
joint_psrl_uniform,haggling/fruitville,1004,5,0.04999999999999982
joint_psrl_uniform,haggling/fruitville,1004,6,0.13888888888888862
joint_psrl_uniform,haggling/fruitville,1004,7,0.13888888888888862
joint_psrl_uniform,haggling/fruitville,1004,8,0.13888888888888862
joint_psrl_uniform,haggling/fruitville,1004,9,0.13888888888888862
joint_psrl_uniform,haggling/fruitville,1004,10,0.15555555555555522
joint_psrl_uniform,haggling/fruitville,1004,11,0.15555555555555522
joint_psrl_uniform,haggling/fruitville,1004,12,0.17222222222222183
joint_psrl_uniform,haggling/fruitville,1004,13,0.18888888888888844
joint_psrl_uniform,haggling/fruitville,1004,14,0.18888888888888844
joint_psrl_uniform,haggling/fruitville,1004,15,0.18888888888888844
joint_psrl_uniform,haggling/fruitville,1004,16,0.18888888888888844
joint_psrl_uniform,haggling/fruitville,1004,17,0.18888888888888844
joint_psrl_uniform,haggling/fruitville,1004,18,0.18888888888888844
joint_psrl_uniform,haggling/fruitville,1004,19,0.18888888888888844
joint_psrl_uniform,haggling/fruitville,1004,20,0.4499999999999995
psrl_notype,haggling/fruitville,1004,1,0.0888888888888888
psrl_notype,haggling/fruitville,1004,2,0.1777777777777776
psrl_notype,haggling/fruitville,1004,3,0.2666666666666664
psrl_notype,haggling/fruitville,1004,4,0.3555555555555552
psrl_notype,haggling/fruitville,1004,5,0.444444444444444
psrl_notype,haggling/fruitville,1004,6,0.705555555555555
psrl_notype,haggling/fruitville,1004,7,0.9666666666666661
psrl_notype,haggling/fruitville,1004,8,0.9666666666666661
psrl_notype,haggling/fruitville,1004,9,0.9833333333333327
psrl_notype,haggling/fruitville,1004,10,0.9833333333333327
psrl_notype,haggling/fruitville,1004,11,1.0722222222222215
psrl_notype,haggling/fruitville,1004,12,1.0888888888888881
psrl_notype,haggling/fruitville,1004,13,1.0888888888888881
psrl_notype,haggling/fruitville,1004,14,1.0888888888888881
psrl_notype,haggling/fruitville,1004,15,1.0888888888888881
psrl_notype,haggling/fruitville,1004,16,1.177777777777777
psrl_notype,haggling/fruitville,1004,17,1.177777777777777
psrl_notype,haggling/fruitville,1004,18,1.177777777777777
psrl_notype,haggling/fruitville,1004,19,1.2666666666666657
psrl_notype,haggling/fruitville,1004,20,1.3555555555555545
map_type_greedy,haggling/fruitville,1004,1,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,2,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,3,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,4,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,5,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,6,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,7,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,8,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,9,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,10,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,11,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,12,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,13,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,14,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,15,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,16,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,17,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,18,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,19,0.0888888888888888
map_type_greedy,haggling/fruitville,1004,20,0.0888888888888888
econ_bne,haggling/fruitville,1004,1,0.016666666666666607
econ_bne,haggling/fruitville,1004,2,0.033333333333333215
econ_bne,haggling/fruitville,1004,3,0.04999999999999982
econ_bne,haggling/fruitville,1004,4,0.06666666666666643
econ_bne,haggling/fruitville,1004,5,0.08333333333333304
econ_bne,haggling/fruitville,1004,6,0.09999999999999964
econ_bne,haggling/fruitville,1004,7,0.11666666666666625
econ_bne,haggling/fruitville,1004,8,0.13333333333333286
econ_bne,haggling/fruitville,1004,9,0.14999999999999947
econ_bne,haggling/fruitville,1004,10,0.16666666666666607
econ_bne,haggling/fruitville,1004,11,0.18333333333333268
econ_bne,haggling/fruitville,1004,12,0.1999999999999993
econ_bne,haggling/fruitville,1004,13,0.2166666666666659
econ_bne,haggling/fruitville,1004,14,0.2333333333333325
econ_bne,haggling/fruitville,1004,15,0.2499999999999991
econ_bne,haggling/fruitville,1004,16,0.2666666666666657
econ_bne,haggling/fruitville,1004,17,0.2833333333333323
econ_bne,haggling/fruitville,1004,18,0.29999999999999893
econ_bne,haggling/fruitville,1004,19,0.31666666666666554
econ_bne,haggling/fruitville,1004,20,0.33333333333333215
atom_tom1,haggling/fruitville,1004,1,0.26111111111111107
atom_tom1,haggling/fruitville,1004,2,0.5222222222222221
atom_tom1,haggling/fruitville,1004,3,0.7833333333333332
atom_tom1,haggling/fruitville,1004,4,1.0444444444444443
atom_tom1,haggling/fruitville,1004,5,1.3055555555555554
atom_tom1,haggling/fruitville,1004,6,1.5666666666666664
atom_tom1,haggling/fruitville,1004,7,1.8277777777777775
atom_tom1,haggling/fruitville,1004,8,2.0888888888888886
atom_tom1,haggling/fruitville,1004,9,2.3499999999999996
atom_tom1,haggling/fruitville,1004,10,2.6111111111111107
atom_tom1,haggling/fruitville,1004,11,2.872222222222222
atom_tom1,haggling/fruitville,1004,12,3.133333333333333
atom_tom1,haggling/fruitville,1004,13,3.394444444444444
atom_tom1,haggling/fruitville,1004,14,3.655555555555555
atom_tom1,haggling/fruitville,1004,15,3.916666666666666
atom_tom1,haggling/fruitville,1004,16,4.177777777777777
atom_tom1,haggling/fruitville,1004,17,4.438888888888888
atom_tom1,haggling/fruitville,1004,18,4.699999999999999
atom_tom1,haggling/fruitville,1004,19,4.96111111111111
atom_tom1,haggling/fruitville,1004,20,5.222222222222221
random,haggling/fruitville,1004,1,1.011111111111111
random,haggling/fruitville,1004,2,2.022222222222222
random,haggling/fruitville,1004,3,2.283333333333333
random,haggling/fruitville,1004,4,2.372222222222222
random,haggling/fruitville,1004,5,2.4611111111111104
random,haggling/fruitville,1004,6,3.4722222222222214
random,haggling/fruitville,1004,7,3.56111111111111
random,haggling/fruitville,1004,8,3.5777777777777766
random,haggling/fruitville,1004,9,3.594444444444443
random,haggling/fruitville,1004,10,3.594444444444443
random,haggling/fruitville,1004,11,3.8555555555555543
random,haggling/fruitville,1004,12,3.994444444444443
random,haggling/fruitville,1004,13,5.005555555555555
random,haggling/fruitville,1004,14,5.144444444444444
random,haggling/fruitville,1004,15,5.1611111111111105
random,haggling/fruitville,1004,16,6.172222222222222
random,haggling/fruitville,1004,17,6.31111111111111
random,haggling/fruitville,1004,18,7.322222222222221
random,haggling/fruitville,1004,19,7.41111111111111
random,haggling/fruitville,1004,20,7.499999999999998
pact,haggling/vegbrooke,1004,1,0.0
pact,haggling/vegbrooke,1004,2,0.29503105590062106
pact,haggling/vegbrooke,1004,3,0.29503105590062106
pact,haggling/vegbrooke,1004,4,0.4244306418219461
pact,haggling/vegbrooke,1004,5,0.4244306418219461
pact,haggling/vegbrooke,1004,6,0.4244306418219461
pact,haggling/vegbrooke,1004,7,0.4244306418219461
pact,haggling/vegbrooke,1004,8,0.4244306418219461
pact,haggling/vegbrooke,1004,9,0.4244306418219461
pact,haggling/vegbrooke,1004,10,0.4244306418219461
pact,haggling/vegbrooke,1004,11,0.4244306418219461
pact,haggling/vegbrooke,1004,12,0.4244306418219461
