rho,g,n,m,K,lambda,seed,arm,cum_regret,corr_tv,unelicited_frac,realized_rule_corr,n_llm_calls,belief_entries,belief_bytes,beta,joint_prior,regret_source,harp_harp_s_action_mismatches,harp_harp_s_equal_regret_trace_despite_action_mismatch,joint_true_profile_monotonic,likelihood_mode,joint_alpha,common_random_numbers
0.0,4,8,2,20,0.0,58,joint,12.82,0.0,0.39375,0.6666666666666666,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,softmax,1.0,True
0.0,4,8,2,20,0.0,58,harp,12.82,0.0,0.39375,0.6666666666666666,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,softmax,1.0,True
0.0,4,8,2,20,0.0,58,harp_s,12.82,0.0,0.39375,0.6666666666666666,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,softmax,1.0,True
0.0,4,8,2,20,0.0,59,oracle,0.0,0.0,0.475,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,0,False,,softmax,1.0,True
0.0,4,8,2,20,0.0,59,joint,1.4299999999999997,0.0,0.475,0.5,0,385,3080,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,0,False,,softmax,1.0,True
0.0,4,8,2,20,0.0,59,harp,1.4299999999999997,0.0,0.475,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,0,False,,softmax,1.0,True
0.0,4,8,2,20,0.0,59,harp_s,1.4299999999999997,0.0,0.475,0.5,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,0,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,20,oracle,0.0,0.9998985938678533,0.6375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,20,joint,3.0,0.9998985938678533,0.6375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,20,harp,0.0,0.9998985938678533,0.6375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,20,harp_s,3.0,0.9998985938678533,0.6375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,21,oracle,0.0,0.9999396131747871,0.63125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,21,joint,8.41,0.9999396131747871,0.63125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,21,harp,6.02,0.9999396131747871,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,21,harp_s,8.41,0.9999396131747871,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,22,oracle,0.0,0.9998543430867215,0.55625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,22,joint,2.230000000000004,0.9998543430867215,0.55625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,22,harp,2.230000000000004,0.9998543430867215,0.55625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,22,harp_s,2.230000000000004,0.9998543430867215,0.55625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,23,oracle,0.0,0.9999105906774736,0.59375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,23,joint,4.210000000000001,0.9999105906774736,0.59375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,23,harp,6.660000000000004,0.9999105906774736,0.59375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,23,harp_s,4.210000000000001,0.9999105906774736,0.59375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,24,oracle,0.0,0.9999246406347531,0.68125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,24,joint,1.5,0.9999246406347531,0.68125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,24,harp,1.5,0.9999246406347531,0.68125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,24,harp_s,1.5,0.9999246406347531,0.68125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,25,oracle,0.0,0.9999451652885071,0.71875,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,25,joint,4.770000000000003,0.9999451652885071,0.71875,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,25,harp,6.270000000000003,0.9999451652885071,0.71875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,25,harp_s,4.770000000000003,0.9999451652885071,0.71875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,26,oracle,0.0,0.9999189510931213,0.5625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,26,joint,0.0,0.9999189510931213,0.5625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,26,harp,0.0,0.9999189510931213,0.5625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,26,harp_s,0.0,0.9999189510931213,0.5625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,27,oracle,0.0,0.9998360587222141,0.5125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,27,joint,0.0,0.9998360587222141,0.5125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,27,harp,3.0199999999999996,0.9998360587222141,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,27,harp_s,0.0,0.9998360587222141,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,28,oracle,0.0,0.9998299878028177,0.59375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,28,joint,2.3799999999999883,0.9998299878028177,0.59375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,28,harp,0.6099999999999923,0.9998299878028177,0.59375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,28,harp_s,2.3799999999999883,0.9998299878028177,0.59375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,29,oracle,0.0,0.9996847374589283,0.5625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,29,joint,20.390000000000015,0.9996847374589283,0.5625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,29,harp,16.400000000000006,0.9996847374589283,0.5625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,29,harp_s,20.390000000000015,0.9996847374589283,0.5625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,30,oracle,0.0,0.9997763441090219,0.4,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,30,joint,0.0,0.9997763441090219,0.4,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,30,harp,1.0199999999999996,0.9997763441090219,0.4,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,30,harp_s,0.0,0.9997763441090219,0.4,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,31,oracle,0.0,0.9999272896636059,0.6125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,31,joint,7.459999999999994,0.9999272896636059,0.6125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,31,harp,0.0,0.9999272896636059,0.6125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,31,harp_s,7.459999999999994,0.9999272896636059,0.6125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,2,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,32,oracle,0.0,0.9998964159211796,0.575,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,32,joint,7.089999999999989,0.9998964159211796,0.575,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,32,harp,7.36999999999999,0.9998964159211796,0.575,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,32,harp_s,7.089999999999989,0.9998964159211796,0.575,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,33,oracle,0.0,0.9999332830532225,0.5125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,33,joint,4.940000000000005,0.9999332830532225,0.5125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,33,harp,1.6700000000000017,0.9999332830532225,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,33,harp_s,4.940000000000005,0.9999332830532225,0.5125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,34,oracle,0.0,0.9999530898678156,0.7,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,34,joint,3.759999999999998,0.9999530898678156,0.7,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,34,harp,4.509999999999998,0.9999530898678156,0.7,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,34,harp_s,3.759999999999998,0.9999530898678156,0.7,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,35,oracle,0.0,0.9999372943115683,0.6375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,5,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,35,joint,17.61,0.9999372943115683,0.6375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,5,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,35,harp,4.670000000000002,0.9999372943115683,0.6375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,5,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,35,harp_s,17.61,0.9999372943115683,0.6375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,5,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,36,oracle,0.0,0.999525016795943,0.38125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,36,joint,5.120000000000001,0.999525016795943,0.38125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,36,harp,6.620000000000001,0.999525016795943,0.38125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,36,harp_s,5.120000000000001,0.999525016795943,0.38125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,37,oracle,0.0,0.9999540412863552,0.61875,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,37,joint,2.75,0.9999540412863552,0.61875,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,37,harp,0.0,0.9999540412863552,0.61875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,37,harp_s,2.75,0.9999540412863552,0.61875,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,38,oracle,0.0,0.9998601342381086,0.5375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,38,joint,0.0,0.9998601342381086,0.5375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,38,harp,0.0,0.9998601342381086,0.5375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,38,harp_s,0.0,0.9998601342381086,0.5375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,39,oracle,0.0,0.9999300912770215,0.64375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,4,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,39,joint,9.18,0.9999300912770215,0.64375,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,4,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,39,harp,4.780000000000008,0.9999300912770215,0.64375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,4,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,39,harp_s,9.18,0.9999300912770215,0.64375,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,4,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,40,oracle,0.0,0.999930372382682,0.7,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,40,joint,0.6900000000000119,0.999930372382682,0.7,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,40,harp,0.14000000000000057,0.999930372382682,0.7,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,40,harp_s,0.6900000000000119,0.999930372382682,0.7,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,41,oracle,0.0,0.9999096828723868,0.45625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,41,joint,0.0,0.9999096828723868,0.45625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,41,harp,0.18999999999999773,0.9999096828723868,0.45625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,41,harp_s,0.0,0.9999096828723868,0.45625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,False,,softmax,1.0,True
1.0,2,8,2,20,0.0,42,oracle,0.0,0.999877540114746,0.63125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,42,joint,7.18,0.999877540114746,0.63125,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,42,harp,7.18,0.999877540114746,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,42,harp_s,7.18,0.999877540114746,0.63125,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,1,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,43,oracle,0.0,0.9999396961386731,0.75625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - oracle_utility_trace,3,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,43,joint,0.0,0.9999396961386731,0.75625,1.0,0,65665,525320,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - joint_utility_trace,3,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,43,harp,0.0,0.9999396961386731,0.75625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_utility_trace,3,True,,softmax,1.0,True
1.0,2,8,2,20,0.0,43,harp_s,0.0,0.9999396961386731,0.75625,1.0,0,128,1024,0.25,global two-component pi_rho=(1-rho)*pi_independent+rho*pi_group_shared over full 16-type personas,oracle_utility_trace - harp_s_utility_trace,3,True,,softmax,1.0,True
